,estalt,vario,elapsed,timestamp
639,-500.0,-1.0,0.015,1681843447.76
640,-432.0,-1.0,0.015,1681843447.84
641,-169.0,237.0,0.013,1681843447.89
642,-449.0,-1.0,0.015,1681843447.97
643,-432.0,-1.0,0.015,1681843448.05
644,-416.0,-1.0,0.015,1681843448.13
645,-391.0,-1.0,0.015,1681843448.21
646,-449.0,-1.0,0.015,1681843448.29
647,-449.0,-1.0,0.015,1681843448.37
648,-432.0,-1.0,0.015,1681843448.45
649,-424.0,-1.0,0.015,1681843448.53
650,-458.0,-1.0,0.015,1681843448.61
651,-407.0,-1.0,0.015,1681843448.69
652,-424.0,-1.0,0.015,1681843448.77
653,-424.0,-1.0,0.015,1681843448.85
654,-458.0,-1.0,0.015,1681843448.93
655,-449.0,-1.0,0.015,1681843449.01
656,-416.0,-1.0,0.015,1681843449.09
657,-399.0,-1.0,0.015,1681843449.17
658,-382.0,-1.0,0.015,1681843449.25
659,-474.0,-1.0,0.015,1681843449.33
660,,,,
661,,,,
662,,,,
663,-449.0,-1.0,0.015,1681843449.41
664,-68.0,81.0,0.015,1681843449.49
665,69.0,52.0,0.015,1681843449.57
666,,,,
667,1500.0,1500.0,0.015,1681843449.73
668,-432.0,-1.0,0.015,1681843449.81
669,-424.0,-1.0,0.015,1681843449.89
670,-449.0,-1.0,0.015,1681843449.97
671,-458.0,-1.0,0.015,1681843450.05
672,-416.0,-1.0,0.015,1681843450.13
673,-466.0,-1.0,0.015,1681843450.21
674,-458.0,-1.0,0.015,1681843450.29
675,-399.0,-1.0,0.015,1681843450.36
676,-458.0,-1.0,0.015,1681843450.45
677,-407.0,-1.0,0.015,1681843450.53
678,-416.0,-1.0,0.015,1681843450.61
679,,,,
680,,,,
681,1500.0,1500.0,0.015,1681843450.70
682,-432.0,-1.0,0.015,1681843450.78
683,-73.0,-26.0,0.015,1681843450.86
684,-416.0,-1.0,0.015,1681843450.94
685,-399.0,-1.0,0.015,1681843451.02
686,-424.0,-1.0,0.015,1681843451.10
687,-424.0,-1.0,0.014,1681843451.18
688,-382.0,-1.0,0.015,1681843451.26
689,-491.0,-1.0,0.015,1681843451.34
690,-458.0,-1.0,0.015,1681843451.42
691,-458.0,-1.0,0.015,1681843451.50
692,-432.0,-1.0,0.015,1681843451.58
693,-449.0,-1.0,0.015,1681843451.66
694,-365.0,-1.0,0.015,1681843451.74
695,-424.0,-1.0,0.015,1681843451.82
696,-432.0,-1.0,0.015,1681843451.90
697,-458.0,-1.0,0.015,1681843451.98
698,,,,
699,-466.0,-1.0,0.015,1681843452.13
700,-365.0,-1.0,0.015,1681843452.21
701,-416.0,-1.0,0.015,1681843452.29
702,-407.0,-1.0,0.015,1681843452.37
703,-458.0,-1.0,0.015,1681843452.45
704,-424.0,-1.0,0.015,1681843452.53
705,-458.0,-1.0,0.015,1681843452.61
706,-399.0,-1.0,0.015,1681843452.69
707,-432.0,-1.0,0.015,1681843452.77
708,-424.0,-1.0,0.015,1681843452.85
709,-416.0,-1.0,0.015,1681843452.93
710,-424.0,-1.0,0.015,1681843453.01
711,-416.0,-1.0,0.015,1681843453.09
712,-407.0,-1.0,0.015,1681843453.17
713,-416.0,-1.0,0.015,1681843453.25
714,-424.0,-1.0,0.015,1681843453.33
715,-374.0,-1.0,0.015,1681843453.41
716,-424.0,-1.0,0.015,1681843453.49
717,,,,
718,-424.0,-1.0,0.011,1681843453.57
719,1500.0,1500.0,0.015,1681843453.65
720,-399.0,-1.0,0.015,1681843453.73
721,-441.0,-1.0,0.015,1681843453.81
722,-416.0,-1.0,0.015,1681843453.89
723,-399.0,-1.0,0.015,1681843453.97
724,-424.0,-1.0,0.015,1681843454.05
725,-424.0,-1.0,0.015,1681843454.13
726,-441.0,-1.0,0.015,1681843454.21
727,-474.0,-1.0,0.015,1681843454.29
728,-441.0,-1.0,0.016,1681843454.37
729,-449.0,-1.0,0.016,1681843454.45
730,-432.0,-1.0,0.015,1681843454.53
731,-391.0,-1.0,0.015,1681843454.60
732,-483.0,-1.0,0.015,1681843454.68
733,-399.0,-1.0,0.014,1681843454.76
734,-441.0,-1.0,0.015,1681843454.84
735,-491.0,-1.0,0.015,1681843454.92
736,,,,
737,,,,
738,-399.0,-1.0,0.015,1681843455.13
739,-449.0,-1.0,0.015,1681843455.21
740,-416.0,-1.0,0.015,1681843455.29
741,-391.0,-1.0,0.015,1681843455.37
742,-449.0,-1.0,0.015,1681843455.45
743,-424.0,-1.0,0.015,1681843455.53
744,-407.0,-1.0,0.015,1681843455.61
745,-432.0,-1.0,0.015,1681843455.69
746,-441.0,-1.0,0.015,1681843455.77
747,-432.0,-1.0,0.015,1681843455.85
748,-399.0,-1.0,0.015,1681843455.93
749,-424.0,-1.0,0.015,1681843456.01
750,-458.0,-1.0,0.015,1681843456.09
751,-424.0,-1.0,0.015,1681843456.17
752,-399.0,-1.0,0.015,1681843456.25
753,-407.0,-1.0,0.015,1681843456.33
754,-391.0,-1.0,0.015,1681843456.41
755,,,,
756,-349.0,-1.0,0.015,1681843456.56
757,-399.0,-1.0,0.015,1681843456.64
758,-424.0,-1.0,0.015,1681843456.72
759,-407.0,-1.0,0.015,1681843456.80
760,-382.0,-1.0,0.015,1681843456.88
761,-416.0,-1.0,0.015,1681843456.96
762,-399.0,-1.0,0.015,1681843457.04
763,-441.0,-1.0,0.015,1681843457.12
764,-399.0,-1.0,0.015,1681843457.20
765,-365.0,-1.0,0.015,1681843457.28
766,-382.0,-1.0,0.015,1681843457.36
767,-374.0,-1.0,0.015,1681843457.44
768,-391.0,-1.0,0.015,1681843457.52
769,-391.0,-1.0,0.015,1681843457.60
770,-365.0,-1.0,0.015,1681843457.68
771,-374.0,-1.0,0.015,1681843457.76
772,-391.0,-1.0,0.015,1681843457.84
773,-357.0,-1.0,0.015,1681843457.92
774,-349.0,-1.0,0.015,1681843458.00
775,,,,
776,1500.0,1500.0,0.015,1681843458.09
777,-449.0,-1.0,0.015,1681843458.17
778,-391.0,-1.0,0.015,1681843458.25
779,-324.0,-1.0,0.015,1681843458.33
780,-382.0,-1.0,0.015,1681843458.41
781,-399.0,-1.0,0.015,1681843458.49
782,-357.0,-1.0,0.015,1681843458.57
783,-424.0,-1.0,0.015,1681843458.65
784,-332.0,-1.0,0.015,1681843458.73
785,-391.0,-1.0,0.015,1681843458.81
786,-324.0,-1.0,0.015,1681843458.89
787,-416.0,-1.0,0.015,1681843458.97
788,-374.0,-1.0,0.015,1681843459.05
789,-307.0,-1.0,0.016,1681843459.13
790,-349.0,-1.0,0.015,1681843459.21
791,-374.0,-1.0,0.016,1681843459.29
792,-382.0,-1.0,0.016,1681843459.37
793,-349.0,-1.0,0.015,1681843459.45
794,,,,
795,,,,
796,,,,
797,,,,
798,1500.0,1500.0,0.016,1681843459.60
799,-374.0,-1.0,0.015,1681843459.68
800,47.0,-70.0,0.016,1681843459.76
801,-55.0,-69.0,0.016,1681843459.84
802,,,,
803,-357.0,-1.0,0.015,1681843460.00
804,-374.0,-1.0,0.015,1681843460.08
805,-391.0,-1.0,0.015,1681843460.16
806,-391.0,-1.0,0.016,1681843460.24
807,-374.0,-1.0,0.015,1681843460.32
808,-407.0,-1.0,0.015,1681843460.40
809,-432.0,-1.0,0.016,1681843460.48
810,-382.0,-1.0,0.015,1681843460.56
811,-365.0,-1.0,0.015,1681843460.64
812,-391.0,-1.0,0.015,1681843460.72
813,,,,
814,,,,
815,528.0,79.0,0.016,1681843460.80
816,,,,
817,1500.0,1500.0,0.015,1681843460.96
818,-458.0,-1.0,0.015,1681843461.04
819,-416.0,-1.0,0.015,1681843461.12
820,-407.0,-1.0,0.015,1681843461.20
821,-441.0,-1.0,0.015,1681843461.28
822,-382.0,-1.0,0.015,1681843461.36
823,-432.0,-1.0,0.015,1681843461.44
824,-407.0,-1.0,0.015,1681843461.52
825,-391.0,-1.0,0.015,1681843461.60
826,-449.0,-1.0,0.015,1681843461.68
827,-416.0,-1.0,0.015,1681843461.76
828,-466.0,-1.0,0.015,1681843461.84
829,-432.0,-1.0,0.015,1681843461.92
830,-458.0,-1.0,0.015,1681843462.00
831,-449.0,-1.0,0.015,1681843462.08
832,64.0,206.0,0.0,1681843462.13
833,-416.0,-1.0,0.015,1681843462.20
834,-407.0,-1.0,0.014,1681843462.28
835,-416.0,-1.0,0.015,1681843462.37
836,-424.0,-1.0,0.015,1681843462.45
837,-407.0,-1.0,0.015,1681843462.53
838,-416.0,-1.0,0.015,1681843462.61
839,-432.0,-1.0,0.015,1681843462.69
840,-416.0,-1.0,0.015,1681843462.77
841,-365.0,-1.0,0.015,1681843462.85
842,-424.0,-1.0,0.015,1681843462.93
843,-407.0,-1.0,0.015,1681843463.01
844,-407.0,-1.0,0.015,1681843463.09
845,-441.0,-1.0,0.015,1681843463.17
846,-416.0,-1.0,0.015,1681843463.25
847,-416.0,-1.0,0.015,1681843463.33
848,-391.0,-1.0,0.015,1681843463.41
849,-391.0,-1.0,0.015,1681843463.49
850,-391.0,-1.0,0.015,1681843463.57
851,,,,
852,9.0,89.0,0.015,1681843463.68
853,-374.0,-1.0,0.015,1681843463.76
854,-399.0,-1.0,0.015,1681843463.84
855,-441.0,-1.0,0.015,1681843463.92
856,-441.0,-1.0,0.015,1681843464.00
857,-357.0,-1.0,0.015,1681843464.08
858,-349.0,-1.0,0.015,1681843464.16
859,-340.0,-1.0,0.016,1681843464.24
860,-349.0,-1.0,0.015,1681843464.32
861,-399.0,-1.0,0.016,1681843464.40
862,-391.0,-1.0,0.015,1681843464.48
863,-391.0,-1.0,0.015,1681843464.56
864,-382.0,-1.0,0.016,1681843464.64
865,-432.0,-1.0,0.015,1681843464.72
866,-424.0,-1.0,0.015,1681843464.80
867,-416.0,-1.0,0.015,1681843464.88
868,-340.0,-1.0,0.016,1681843464.96
869,-365.0,-1.0,0.015,1681843465.04
870,,,,
871,,,,
872,-340.0,-1.0,0.016,1681843465.25
873,-441.0,-1.0,0.015,1681843465.33
874,-340.0,-1.0,0.015,1681843465.41
875,-365.0,-1.0,0.015,1681843465.49
876,-391.0,-1.0,0.015,1681843465.57
877,-432.0,-1.0,0.015,1681843465.65
878,-324.0,-1.0,0.015,1681843465.73
879,-382.0,-1.0,0.015,1681843465.81
880,-365.0,-1.0,0.016,1681843465.89
881,-365.0,-1.0,0.015,1681843465.97
882,-407.0,-1.0,0.015,1681843466.05
883,-382.0,-1.0,0.016,1681843466.13
884,-349.0,-1.0,0.016,1681843466.21
885,-382.0,-1.0,0.015,1681843466.29
886,-357.0,-1.0,0.015,1681843466.37
887,-332.0,-1.0,0.015,1681843466.45
888,-424.0,-1.0,0.015,1681843466.53
889,,,,
890,-357.0,-1.0,0.015,1681843466.67
891,-349.0,-1.0,0.015,1681843466.75
892,-357.0,-1.0,0.015,1681843466.83
893,-374.0,-1.0,0.016,1681843466.91
894,-374.0,-1.0,0.015,1681843466.99
895,-391.0,-1.0,0.015,1681843467.07
896,-349.0,-1.0,0.016,1681843467.15
897,-365.0,-1.0,0.015,1681843467.23
898,-432.0,-1.0,0.015,1681843467.31
899,-374.0,-1.0,0.015,1681843467.39
900,-391.0,-1.0,0.015,1681843467.47
901,-324.0,-1.0,0.015,1681843467.55
902,-324.0,-1.0,0.015,1681843467.63
903,-349.0,-1.0,0.015,1681843467.71
904,-374.0,-1.0,0.015,1681843467.79
905,-382.0,-1.0,0.015,1681843467.87
906,-424.0,-1.0,0.015,1681843467.95
907,-391.0,-1.0,0.015,1681843468.03
908,-449.0,-1.0,0.016,1681843468.11
909,-399.0,-1.0,0.015,1681843468.17
910,-357.0,-1.0,0.015,1681843468.25
911,-416.0,-1.0,0.015,1681843468.33
912,-391.0,-1.0,0.015,1681843468.41
913,-399.0,-1.0,0.016,1681843468.49
914,-424.0,-1.0,0.015,1681843468.57
915,-407.0,-1.0,0.015,1681843468.65
916,-365.0,-1.0,0.016,1681843468.73
917,-391.0,-1.0,0.015,1681843468.81
918,-374.0,-1.0,0.015,1681843468.89
919,-391.0,-1.0,0.015,1681843468.97
920,-374.0,-1.0,0.015,1681843469.05
921,-416.0,-1.0,0.014,1681843469.13
922,-399.0,-1.0,0.015,1681843469.21
923,-416.0,-1.0,0.015,1681843469.29
924,-391.0,-1.0,0.014,1681843469.37
925,-441.0,-1.0,0.015,1681843469.45
926,-382.0,-1.0,0.015,1681843469.53
927,-399.0,-1.0,0.014,1681843469.61
928,,,,
929,,,,
930,,,,
931,,,,
932,1500.0,1500.0,0.015,1681843469.76
933,-399.0,-1.0,0.014,1681843469.84
934,22.0,112.0,0.015,1681843469.92
935,117.0,-40.0,0.015,1681843470.00
936,,,,
937,-374.0,-1.0,0.015,1681843470.16
938,-365.0,-1.0,0.015,1681843470.24
939,-382.0,-1.0,0.014,1681843470.32
940,-382.0,-1.0,0.015,1681843470.40
941,-365.0,-1.0,0.015,1681843470.48
942,-399.0,-1.0,0.015,1681843470.56
943,-416.0,-1.0,0.015,1681843470.64
944,-382.0,-1.0,0.015,1681843470.72
945,-340.0,-1.0,0.015,1681843470.80
946,-382.0,-1.0,0.015,1681843470.88
947,,,,
948,,,,
949,,,,
950,1500.0,1500.0,0.015,1681843471.02
951,-424.0,-1.0,0.015,1681843471.10
952,17.0,73.0,0.015,1681843471.18
953,-365.0,-1.0,0.015,1681843471.26
954,-365.0,-1.0,0.015,1681843471.34
955,-357.0,-1.0,0.015,1681843471.42
956,-374.0,-1.0,0.015,1681843471.50
957,-365.0,-1.0,0.015,1681843471.58
958,-382.0,-1.0,0.015,1681843471.66
959,-374.0,-1.0,0.015,1681843471.74
960,-365.0,-1.0,0.015,1681843471.82
961,-374.0,-1.0,0.015,1681843471.90
962,-332.0,-1.0,0.015,1681843471.98
963,-349.0,-1.0,0.016,1681843472.06
964,-365.0,-1.0,0.015,1681843472.14
965,-407.0,-1.0,0.015,1681843472.22
966,,,,
967,62.0,35.0,0.015,1681843472.33
968,-382.0,-1.0,0.015,1681843472.41
969,-382.0,-1.0,0.014,1681843472.49
970,-374.0,-1.0,0.015,1681843472.57
971,-324.0,-1.0,0.015,1681843472.65
972,-332.0,-1.0,0.015,1681843472.73
973,-332.0,-1.0,0.015,1681843472.81
974,-349.0,-1.0,0.015,1681843472.89
975,-340.0,-1.0,0.015,1681843472.97
976,-324.0,-1.0,0.015,1681843473.05
977,-382.0,-1.0,0.015,1681843473.13
978,-382.0,-1.0,0.015,1681843473.21
979,-340.0,-1.0,0.015,1681843473.29
980,-374.0,-1.0,0.015,1681843473.37
981,-340.0,-1.0,0.014,1681843473.45
982,-365.0,-1.0,0.015,1681843473.53
983,-374.0,-1.0,0.015,1681843473.61
984,-307.0,-1.0,0.015,1681843473.69
985,,,,
986,1500.0,1500.0,0.015,1681843473.79
987,-340.0,-1.0,0.015,1681843473.87
988,-365.0,-1.0,0.015,1681843473.95
989,-349.0,-1.0,0.015,1681843474.03
990,-298.0,-1.0,0.015,1681843474.11
991,-391.0,-1.0,0.015,1681843474.19
992,-332.0,-1.0,0.015,1681843474.27
993,-340.0,-1.0,0.015,1681843474.35
994,-332.0,-1.0,0.015,1681843474.43
995,-357.0,-1.0,0.016,1681843474.51
996,-365.0,-1.0,0.016,1681843474.59
997,-365.0,-1.0,0.015,1681843474.67
998,-399.0,-1.0,0.016,1681843474.75
999,-349.0,-1.0,0.016,1681843474.83
1000,-340.0,-1.0,0.015,1681843474.91
1001,-374.0,-1.0,0.015,1681843474.99
1002,-365.0,-1.0,0.015,1681843475.07
1003,-365.0,-1.0,0.015,1681843475.15
1004,-365.0,-1.0,0.016,1681843475.23
1005,-374.0,-1.0,0.015,1681843475.31
1006,-357.0,-1.0,0.015,1681843475.39
1007,-349.0,-1.0,0.016,1681843475.47
1008,-424.0,-1.0,0.016,1681843475.55
1009,-382.0,-1.0,0.015,1681843475.63
1010,-382.0,-1.0,0.016,1681843475.71
1011,-416.0,-1.0,0.016,1681843475.79
1012,-374.0,-1.0,0.015,1681843475.87
1013,-441.0,-1.0,0.016,1681843475.95
1014,-407.0,-1.0,0.016,1681843476.03
1015,-374.0,-1.0,0.015,1681843476.11
1016,-298.0,-1.0,0.016,1681843476.19
1017,-399.0,-1.0,0.016,1681843476.27
1018,-374.0,-1.0,0.015,1681843476.35
1019,-407.0,-1.0,0.016,1681843476.43
1020,-382.0,-1.0,0.016,1681843476.51
1021,-449.0,-1.0,0.015,1681843476.59
1022,-357.0,-1.0,0.015,1681843476.67
1023,,,,
1024,-391.0,-1.0,0.015,1681843476.81
1025,-416.0,-1.0,0.016,1681843476.89
1026,-365.0,-1.0,0.016,1681843476.97
1027,-349.0,-1.0,0.015,1681843477.05
1028,-416.0,-1.0,0.015,1681843477.13
1029,-399.0,-1.0,0.015,1681843477.21
1030,-416.0,-1.0,0.015,1681843477.29
1031,-391.0,-1.0,0.015,1681843477.37
1032,-365.0,-1.0,0.015,1681843477.45
1033,-374.0,-1.0,0.014,1681843477.53
1034,-391.0,-1.0,0.015,1681843477.61
1035,-357.0,-1.0,0.015,1681843477.69
1036,-382.0,-1.0,0.014,1681843477.77
1037,-374.0,-1.0,0.015,1681843477.85
1038,-382.0,-1.0,0.015,1681843477.93
1039,-357.0,-1.0,0.015,1681843478.01
1040,-374.0,-1.0,0.015,1681843478.09
1041,-399.0,-1.0,0.015,1681843478.17
1042,,,,
1043,-332.0,-1.0,0.015,1681843478.32
1044,-374.0,-1.0,0.015,1681843478.40
1045,-407.0,-1.0,0.015,1681843478.48
1046,-365.0,-1.0,0.015,1681843478.56
1047,-399.0,-1.0,0.015,1681843478.64
1048,-349.0,-1.0,0.015,1681843478.72
1049,-382.0,-1.0,0.015,1681843478.80
1050,-374.0,-1.0,0.015,1681843478.88
1051,-357.0,-1.0,0.015,1681843478.96
1052,-374.0,-1.0,0.015,1681843479.04
1053,-374.0,-1.0,0.015,1681843479.12
1054,-365.0,-1.0,0.015,1681843479.20
1055,-349.0,-1.0,0.015,1681843479.28
1056,-391.0,-1.0,0.015,1681843479.36
1057,-399.0,-1.0,0.015,1681843479.44
1058,-391.0,-1.0,0.015,1681843479.52
1059,-407.0,-1.0,0.015,1681843479.60
1060,-399.0,-1.0,0.015,1681843479.68
1061,-424.0,-1.0,0.015,1681843479.76
1062,-365.0,-1.0,0.015,1681843479.84
1063,-424.0,-1.0,0.014,1681843479.92
1064,-399.0,-1.0,0.015,1681843480.00
1065,-357.0,-1.0,0.015,1681843480.08
1066,-340.0,-1.0,0.015,1681843480.16
1067,-349.0,-1.0,0.015,1681843480.24
1068,-374.0,-1.0,0.015,1681843480.32
1069,-391.0,-1.0,0.015,1681843480.40
1070,-365.0,-1.0,0.015,1681843480.48
1071,-382.0,-1.0,0.015,1681843480.56
1072,-357.0,-1.0,0.014,1681843480.64
1073,-357.0,-1.0,0.015,1681843480.72
1074,-382.0,-1.0,0.015,1681843480.80
1075,-374.0,-1.0,0.015,1681843480.88
1076,-340.0,-1.0,0.015,1681843480.96
1077,-407.0,-1.0,0.015,1681843481.04
1078,-365.0,-1.0,0.014,1681843481.12
1079,-407.0,-1.0,0.015,1681843481.20
1080,-374.0,-1.0,0.015,1681843481.28
1081,,,,
1082,,,,
1083,108.0,-102.0,0.0,1681843481.34
1084,-382.0,-1.0,0.015,1681843481.40
1085,109.0,-101.0,0.015,1681843481.48
1086,-118.0,-125.0,0.014,1681843481.56
1087,,,,
1088,-357.0,-1.0,0.015,1681843481.72
1089,-374.0,-1.0,0.014,1681843481.80
1090,-357.0,-1.0,0.015,1681843481.88
1091,-357.0,-1.0,0.015,1681843481.96
1092,-357.0,-1.0,0.014,1681843482.04
1093,-365.0,-1.0,0.015,1681843482.12
1094,-365.0,-1.0,0.015,1681843482.20
1095,-382.0,-1.0,0.014,1681843482.28
1096,-349.0,-1.0,0.015,1681843482.36
1097,-382.0,-1.0,0.015,1681843482.45
1098,-357.0,-1.0,0.015,1681843482.53
1099,-374.0,-1.0,0.015,1681843482.61
1100,,,,
1101,1500.0,1500.0,0.015,1681843482.70
1102,-391.0,-1.0,0.015,1681843482.78
1103,-365.0,-1.0,0.015,1681843482.86
1104,-374.0,-1.0,0.015,1681843482.94
1105,-349.0,-1.0,0.015,1681843483.02
1106,-399.0,-1.0,0.015,1681843483.10
1107,-382.0,-1.0,0.015,1681843483.18
1108,-374.0,-1.0,0.015,1681843483.26
1109,-399.0,-1.0,0.015,1681843483.34
1110,-399.0,-1.0,0.015,1681843483.42
1111,-416.0,-1.0,0.015,1681843483.50
1112,-365.0,-1.0,0.015,1681843483.58
1113,-357.0,-1.0,0.015,1681843483.66
1114,-399.0,-1.0,0.015,1681843483.74
1115,-407.0,-1.0,0.015,1681843483.82
1116,-374.0,-1.0,0.014,1681843483.90
1117,-382.0,-1.0,0.015,1681843483.98
1118,-382.0,-1.0,0.015,1681843484.06
1119,,,,
1120,,,,
1121,-119.0,-123.0,0.015,1681843484.21
1122,,,,
1123,-374.0,-1.0,0.015,1681843484.37
1124,-391.0,-1.0,0.015,1681843484.45
1125,-374.0,-1.0,0.015,1681843484.53
1126,-365.0,-1.0,0.015,1681843484.61
1127,-365.0,-1.0,0.015,1681843484.69
1128,-365.0,-1.0,0.015,1681843484.77
1129,-399.0,-1.0,0.015,1681843484.85
1130,-332.0,-1.0,0.015,1681843484.93
1131,-349.0,-1.0,0.015,1681843485.01
1132,-391.0,-1.0,0.014,1681843485.09
1133,-357.0,-1.0,0.015,1681843485.17
1134,-374.0,-1.0,0.015,1681843485.25
1135,-374.0,-1.0,0.015,1681843485.33
1136,-382.0,-1.0,0.015,1681843485.41
1137,-357.0,-1.0,0.015,1681843485.49
1138,,,,
1139,-382.0,-1.0,0.015,1681843485.63
1140,-407.0,-1.0,0.016,1681843485.71
1141,-374.0,-1.0,0.015,1681843485.79
1142,-391.0,-1.0,0.016,1681843485.87
1143,-365.0,-1.0,0.016,1681843485.95
1144,-382.0,-1.0,0.015,1681843486.03
1145,-374.0,-1.0,0.015,1681843486.11
1146,-365.0,-1.0,0.015,1681843486.19
1147,-391.0,-1.0,0.013,1681843486.27
1148,-374.0,-1.0,0.015,1681843486.35
1149,-365.0,-1.0,0.015,1681843486.43
1150,-399.0,-1.0,0.015,1681843486.51
1151,-357.0,-1.0,0.015,1681843486.59
1152,-365.0,-1.0,0.015,1681843486.67
1153,-391.0,-1.0,0.015,1681843486.75
1154,-391.0,-1.0,0.015,1681843486.83
1155,-399.0,-1.0,0.015,1681843486.91
1156,-349.0,-1.0,0.015,1681843486.99
1157,,,,
1158,-324.0,-1.0,0.015,1681843487.13
1159,-391.0,-1.0,0.015,1681843487.21
1160,-424.0,-1.0,0.015,1681843487.29
1161,-332.0,-1.0,0.015,1681843487.37
1162,-391.0,-1.0,0.014,1681843487.45
1163,-332.0,-1.0,0.015,1681843487.53
1164,-357.0,-1.0,0.015,1681843487.61
1165,-391.0,-1.0,0.015,1681843487.69
1166,-374.0,-1.0,0.015,1681843487.77
1167,-349.0,-1.0,0.015,1681843487.85
1168,-307.0,-1.0,0.015,1681843487.93
1169,-349.0,-1.0,0.015,1681843488.01
1170,-391.0,-1.0,0.015,1681843488.09
1171,-315.0,-1.0,0.015,1681843488.17
1172,-349.0,-1.0,0.015,1681843488.25
1173,-407.0,-1.0,0.015,1681843488.33
1174,-340.0,-1.0,0.015,1681843488.41
1175,-324.0,-1.0,0.015,1681843488.49
1176,,,,
1177,1500.0,1500.0,0.012,1681843488.61
1178,,,,
1179,-374.0,-1.0,0.015,1681843488.77
1180,-374.0,-1.0,0.015,1681843488.85
1181,-391.0,-1.0,0.015,1681843488.93
1182,-382.0,-1.0,0.015,1681843489.01
1183,-365.0,-1.0,0.015,1681843489.09
1184,-416.0,-1.0,0.015,1681843489.17
1185,-382.0,-1.0,0.015,1681843489.25
1186,-374.0,-1.0,0.015,1681843489.33
1187,-298.0,-1.0,0.015,1681843489.41
1188,-324.0,-1.0,0.015,1681843489.49
1189,-349.0,-1.0,0.015,1681843489.57
1190,-332.0,-1.0,0.015,1681843489.65
1191,-391.0,-1.0,0.015,1681843489.73
1192,-349.0,-1.0,0.015,1681843489.81
1193,-349.0,-1.0,0.014,1681843489.89
1194,-324.0,-1.0,0.015,1681843489.97
1195,-340.0,-1.0,0.015,1681843490.05
1196,-374.0,-1.0,0.015,1681843490.11
1197,-357.0,-1.0,0.015,1681843490.19
1198,-365.0,-1.0,0.015,1681843490.27
1199,-365.0,-1.0,0.015,1681843490.35
1200,-349.0,-1.0,0.015,1681843490.43
1201,-357.0,-1.0,0.015,1681843490.51
1202,-357.0,-1.0,0.015,1681843490.59
1203,-349.0,-1.0,0.015,1681843490.67
1204,-374.0,-1.0,0.015,1681843490.75
1205,-382.0,-1.0,0.015,1681843490.83
1206,-332.0,-1.0,0.015,1681843490.91
1207,-374.0,-1.0,0.015,1681843490.99
1208,-374.0,-1.0,0.015,1681843491.07
1209,-391.0,-1.0,0.015,1681843491.15
1210,-357.0,-1.0,0.015,1681843491.23
1211,-332.0,-1.0,0.015,1681843491.31
1212,-315.0,-1.0,0.015,1681843491.39
1213,-357.0,-1.0,0.015,1681843491.47
1214,-374.0,-1.0,0.015,1681843491.55
1215,,,,
1216,,,,
1217,,,,
1218,,,,
1219,1500.0,1500.0,0.015,1681843491.74
1220,-349.0,-1.0,0.015,1681843491.82
1221,105.0,-104.0,0.015,1681843491.90
1222,-382.0,-1.0,0.015,1681843491.98
1223,-340.0,-1.0,0.015,1681843492.06
1224,-340.0,-1.0,0.015,1681843492.14
1225,-357.0,-1.0,0.015,1681843492.22
1226,-365.0,-1.0,0.015,1681843492.30
1227,-365.0,-1.0,0.015,1681843492.38
1228,-324.0,-1.0,0.015,1681843492.46
1229,-374.0,-1.0,0.015,1681843492.54
1230,-374.0,-1.0,0.015,1681843492.62
1231,-349.0,-1.0,0.014,1681843492.70
1232,-332.0,-1.0,0.015,1681843492.78
1233,-374.0,-1.0,0.015,1681843492.86
1234,,,,
1235,-399.0,-1.0,0.015,1681843492.94
1236,106.0,-103.0,0.015,1681843493.02
1237,-374.0,-1.0,0.015,1681843493.10
1238,-365.0,-1.0,0.015,1681843493.18
1239,-374.0,-1.0,0.015,1681843493.26
1240,-374.0,-1.0,0.015,1681843493.34
1241,-357.0,-1.0,0.015,1681843493.42
1242,-391.0,-1.0,0.015,1681843493.50
1243,-349.0,-1.0,0.015,1681843493.58
1244,-357.0,-1.0,0.015,1681843493.66
1245,-332.0,-1.0,0.015,1681843493.74
1246,-332.0,-1.0,0.015,1681843493.82
1247,-365.0,-1.0,0.014,1681843493.90
1248,-391.0,-1.0,0.015,1681843493.98
1249,-332.0,-1.0,0.015,1681843494.06
1250,-324.0,-1.0,0.015,1681843494.14
1251,-357.0,-1.0,0.015,1681843494.22
1252,-324.0,-1.0,0.015,1681843494.30
1253,,,,
1254,,,,
1255,-120.0,-121.0,0.015,1681843494.45
1256,,,,
1257,-357.0,-1.0,0.015,1681843494.61
1258,-340.0,-1.0,0.015,1681843494.69
1259,-349.0,-1.0,0.015,1681843494.77
1260,-357.0,-1.0,0.015,1681843494.85
1261,-357.0,-1.0,0.015,1681843494.92
1262,-324.0,-1.0,0.016,1681843495.01
1263,-332.0,-1.0,0.014,1681843495.08
1264,-307.0,-1.0,0.015,1681843495.17
1265,-374.0,-1.0,0.015,1681843495.24
1266,-349.0,-1.0,0.015,1681843495.32
1267,-391.0,-1.0,0.015,1681843495.40
1268,-399.0,-1.0,0.015,1681843495.49
1269,-365.0,-1.0,0.015,1681843495.57
1270,-349.0,-1.0,0.015,1681843495.65
1271,-340.0,-1.0,0.015,1681843495.73
1272,,,,
1273,-349.0,-1.0,0.015,1681843495.87
1274,-349.0,-1.0,0.015,1681843495.95
1275,-382.0,-1.0,0.015,1681843496.03
1276,-340.0,-1.0,0.015,1681843496.11
