,roll,pitch,yaw,throttle,elapsed,timestamp
8485,1500,1500,1500,885,0.015,1681844044.75
8486,1500,1500,1500,885,0.015,1681844044.83
8487,1500,1500,1500,885,0.015,1681844044.91
8488,,,,,,
8489,,,,,,
8490,,,,,,
8491,1500,1500,1500,885,0.015,1681844045.13
8492,1500,1500,1500,885,0.015,1681844045.21
8493,1500,1500,1500,885,0.015,1681844045.29
8494,1500,1500,1500,885,0.015,1681844045.37
8495,1500,1500,1500,885,0.015,1681844045.45
8496,1500,1500,1500,885,0.015,1681844045.53
8497,1500,1500,1500,885,0.015,1681844045.61
8498,1500,1500,1500,885,0.015,1681844045.69
8499,1500,1500,1500,885,0.015,1681844045.77
8500,1500,1500,1500,885,0.015,1681844045.85
8501,1500,1500,1500,885,0.015,1681844045.93
8502,1500,1500,1500,885,0.015,1681844046.01
8503,1500,1500,1500,885,0.015,1681844046.09
8504,1500,1500,1500,885,0.015,1681844046.17
8505,1500,1500,1500,885,0.015,1681844046.25
8506,1500,1500,1500,885,0.015,1681844046.33
8507,1500,1500,1500,885,0.015,1681844046.41
8508,1500,1500,1500,885,0.015,1681844046.49
8509,1500,1500,1500,885,0.015,1681844046.57
8510,1500,1500,1500,885,0.015,1681844046.65
8511,1500,1500,1500,885,0.015,1681844046.73
8512,1500,1500,1500,885,0.015,1681844046.81
8513,1500,1500,1500,885,0.015,1681844046.89
8514,1500,1500,1500,885,0.015,1681844046.97
8515,1500,1500,1500,885,0.015,1681844047.05
8516,1500,1500,1500,885,0.015,1681844047.13
8517,1500,1500,1500,885,0.015,1681844047.21
8518,1500,1500,1500,885,0.015,1681844047.29
8519,1500,1500,1500,885,0.015,1681844047.37
8520,1500,1500,1500,885,0.015,1681844047.45
8521,1500,1500,1500,885,0.015,1681844047.53
8522,1500,1500,1500,885,0.015,1681844047.61
8523,1500,1500,1500,885,0.015,1681844047.69
8524,1500,1500,1500,885,0.016,1681844047.77
8525,1500,1500,1500,885,0.016,1681844047.85
8526,,,,,,
8527,1500,1500,1500,885,0.016,1681844048.00
8528,1500,1500,1500,885,0.016,1681844048.08
8529,1500,1500,1500,885,0.016,1681844048.16
8530,1500,1500,1500,885,0.016,1681844048.24
8531,1500,1500,1500,885,0.016,1681844048.32
8532,1500,1500,1500,885,0.016,1681844048.40
8533,1500,1500,1500,885,0.016,1681844048.48
8534,1500,1500,1500,885,0.016,1681844048.56
8535,1500,1500,1500,885,0.016,1681844048.64
8536,1500,1500,1500,885,0.016,1681844048.72
8537,1500,1500,1500,885,0.015,1681844048.80
8538,1500,1500,1500,885,0.015,1681844048.88
8539,1500,1500,1500,885,0.015,1681844048.96
8540,1500,1500,1500,885,0.015,1681844049.04
8541,1500,1500,1500,885,0.015,1681844049.12
8542,1500,1500,1500,885,0.015,1681844049.20
8543,1500,1500,1500,885,0.015,1681844049.28
8544,1500,1500,1500,885,0.015,1681844049.36
8545,,,,,,
8546,,,,,,
8547,1500,1500,1500,885,0.015,1681844049.53
8548,1500,1500,1500,885,0.015,1681844049.61
8549,1500,1500,1500,885,0.015,1681844049.69
8550,1500,1500,1500,885,0.015,1681844049.77
8551,1500,1500,1500,885,0.015,1681844049.85
8552,1500,1500,1500,885,0.015,1681844049.93
8553,1500,1500,1500,885,0.015,1681844050.01
8554,1500,1500,1500,885,0.015,1681844050.09
8555,1500,1500,1500,885,0.015,1681844050.17
8556,1500,1500,1500,885,0.015,1681844050.25
8557,1500,1500,1500,885,0.015,1681844050.33
8558,1500,1500,1500,885,0.015,1681844050.41
8559,1500,1500,1500,885,0.015,1681844050.49
8560,1500,1500,1500,885,0.015,1681844050.57
8561,1500,1500,1500,885,0.015,1681844050.65
8562,1500,1500,1500,885,0.015,1681844050.73
8563,1500,1500,1500,885,0.015,1681844050.81
8564,,,,,,
8565,1500,1500,1500,885,0.015,1681844050.96
8566,1500,1500,1500,885,0.015,1681844051.04
8567,1500,1500,1500,885,0.015,1681844051.12
8568,1500,1500,1500,885,0.015,1681844051.20
8569,1500,1500,1500,885,0.015,1681844051.28
8570,1500,1500,1500,885,0.015,1681844051.36
8571,1500,1500,1500,885,0.015,1681844051.44
8572,1500,1500,1500,885,0.015,1681844051.52
8573,1500,1500,1500,885,0.015,1681844051.60
8574,1500,1500,1500,885,0.015,1681844051.68
8575,1500,1500,1500,885,0.015,1681844051.76
8576,1500,1500,1500,885,0.015,1681844051.84
8577,1500,1500,1500,885,0.015,1681844051.92
8578,1500,1500,1500,885,0.015,1681844052.00
8579,1500,1500,1500,885,0.016,1681844052.08
8580,1500,1500,1500,885,0.016,1681844052.16
8581,1500,1500,1500,885,0.016,1681844052.24
8582,1500,1500,1500,885,0.016,1681844052.32
8583,,,,,,
8584,,,,,,
8585,,,,,,
8586,,,,,,
8587,1500,1500,1500,885,0.015,1681844052.51
8588,,,,,,
8589,-117,-17,-526,34,0.016,1681844052.67
8590,,,,,,
8591,1500,1500,1500,885,0.015,1681844052.83
8592,1500,1500,1500,885,0.015,1681844052.91
8593,1500,1500,1500,885,0.015,1681844052.99
8594,1500,1500,1500,885,0.015,1681844053.07
8595,1500,1500,1500,885,0.015,1681844053.15
8596,1500,1500,1500,885,0.015,1681844053.23
8597,1500,1500,1500,885,0.015,1681844053.31
8598,1500,1500,1500,885,0.015,1681844053.39
8599,1500,1500,1500,885,0.015,1681844053.47
8600,1500,1500,1500,885,0.015,1681844053.55
8601,1500,1500,1500,885,0.015,1681844053.63
8602,,,,,,
8603,,,,,,
8604,,,,,,
8605,,,,,,
8606,1500,1500,1500,885,0.015,1681844053.92
8607,1500,1500,1500,885,0.015,1681844054.00
8608,1500,1500,1500,885,0.015,1681844054.08
8609,1500,1500,1500,885,0.016,1681844054.16
8610,1500,1500,1500,885,0.016,1681844054.24
8611,1500,1500,1500,885,0.016,1681844054.32
8612,1500,1500,1500,885,0.015,1681844054.40
8613,1500,1500,1500,885,0.016,1681844054.48
8614,1500,1500,1500,885,0.016,1681844054.56
8615,1500,1500,1500,885,0.016,1681844054.64
8616,1500,1500,1500,885,0.016,1681844054.72
8617,1500,1500,1500,885,0.015,1681844054.80
8618,1500,1500,1500,885,0.016,1681844054.88
8619,1500,1500,1500,885,0.016,1681844054.96
8620,1500,1500,1500,885,0.016,1681844055.04
8621,1500,1500,1500,885,0.016,1681844055.12
8622,,,,,,
8623,,,,,,
8624,-39,-27,-524,-121,0.015,1681844055.20
8625,,,,,,
8626,,,,,,
8627,1500,1500,1500,885,0.016,1681844055.44
8628,1500,1500,1500,885,0.016,1681844055.52
8629,1500,1500,1500,885,0.015,1681844055.60
8630,1500,1500,1500,885,0.016,1681844055.68
8631,1500,1500,1500,885,0.016,1681844055.76
8632,1500,1500,1500,885,0.015,1681844055.84
8633,1500,1500,1500,885,0.015,1681844055.92
8634,1500,1500,1500,885,0.015,1681844056.00
8635,1500,1500,1500,885,0.016,1681844056.08
8636,1500,1500,1500,885,0.016,1681844056.16
8637,1500,1500,1500,885,0.016,1681844056.24
8638,1500,1500,1500,885,0.016,1681844056.32
8639,1500,1500,1500,885,0.015,1681844056.40
8640,1500,1500,1500,885,0.016,1681844056.48
8641,1500,1500,1500,885,0.016,1681844056.56
8642,1500,1500,1500,885,0.016,1681844056.64
8643,1500,1500,1500,885,0.015,1681844056.72
8644,1500,1500,1500,885,0.015,1681844056.80
8645,1500,1500,1500,885,0.016,1681844056.88
8646,1500,1500,1500,885,0.016,1681844056.96
8647,1500,1500,1500,885,0.016,1681844057.04
8648,1500,1500,1500,885,0.016,1681844057.12
8649,1500,1500,1500,885,0.015,1681844057.20
8650,1500,1500,1500,885,0.016,1681844057.28
8651,1500,1500,1500,885,0.016,1681844057.36
8652,1500,1500,1500,885,0.016,1681844057.44
8653,1500,1500,1500,885,0.016,1681844057.52
8654,1500,1500,1500,885,0.016,1681844057.60
8655,1500,1500,1500,885,0.016,1681844057.68
8656,1500,1500,1500,885,0.016,1681844057.76
8657,1500,1500,1500,885,0.016,1681844057.84
8658,1500,1500,1500,885,0.016,1681844057.92
8659,1500,1500,1500,885,0.016,1681844058.00
8660,,,,,,
8661,1500,1500,1500,885,0.016,1681844058.14
8662,1500,1500,1500,885,0.016,1681844058.22
8663,1500,1500,1500,885,0.016,1681844058.30
8664,1500,1500,1500,885,0.015,1681844058.38
8665,1500,1500,1500,885,0.016,1681844058.46
8666,1500,1500,1500,885,0.016,1681844058.54
8667,1500,1500,1500,885,0.016,1681844058.62
8668,1500,1500,1500,885,0.016,1681844058.70
8669,1500,1500,1500,885,0.015,1681844058.78
8670,1500,1500,1500,885,0.016,1681844058.86
8671,1500,1500,1500,885,0.016,1681844058.94
8672,1500,1500,1500,885,0.016,1681844059.02
8673,1500,1500,1500,885,0.016,1681844059.10
8674,1500,1500,1500,885,0.016,1681844059.18
8675,1500,1500,1500,885,0.016,1681844059.26
8676,1500,1500,1500,885,0.016,1681844059.34
8677,1500,1500,1500,885,0.016,1681844059.42
8678,1500,1500,1500,885,0.016,1681844059.50
8679,,,,,,
8680,,,,,,
8681,1500,1500,1500,885,0.016,1681844059.68
8682,1500,1500,1500,885,0.016,1681844059.76
8683,1500,1500,1500,885,0.016,1681844059.84
8684,1500,1500,1500,885,0.016,1681844059.92
8685,1500,1500,1500,885,0.016,1681844060.00
8686,1500,1500,1500,885,0.016,1681844060.08
8687,1500,1500,1500,885,0.016,1681844060.16
8688,1500,1500,1500,885,0.016,1681844060.24
8689,1500,1500,1500,885,0.016,1681844060.32
8690,1500,1500,1500,885,0.016,1681844060.40
8691,1500,1500,1500,885,0.016,1681844060.48
8692,1500,1500,1500,885,0.016,1681844060.56
8693,1500,1500,1500,885,0.016,1681844060.64
8694,1500,1500,1500,885,0.016,1681844060.72
8695,1500,1500,1500,885,0.015,1681844060.80
8696,1500,1500,1500,885,0.016,1681844060.88
8697,1500,1500,1500,885,0.016,1681844060.96
8698,,,,,,
8699,,,,,,
8700,1500,1500,1500,885,0.016,1681844061.17
8701,1500,1500,1500,885,0.016,1681844061.25
8702,1500,1500,1500,885,0.016,1681844061.33
8703,1500,1500,1500,885,0.016,1681844061.41
8704,1500,1500,1500,885,0.016,1681844061.49
8705,1500,1500,1500,885,0.016,1681844061.57
8706,1500,1500,1500,885,0.016,1681844061.65
8707,1500,1500,1500,885,0.015,1681844061.73
8708,1500,1500,1500,885,0.016,1681844061.81
8709,1500,1500,1500,885,0.015,1681844061.89
8710,1500,1500,1500,885,0.015,1681844061.97
8711,1500,1500,1500,885,0.015,1681844062.05
8712,1500,1500,1500,885,0.015,1681844062.13
8713,1500,1500,1500,885,0.016,1681844062.21
8714,1500,1500,1500,885,0.016,1681844062.29
8715,1500,1500,1500,885,0.015,1681844062.37
8716,1500,1500,1500,885,0.015,1681844062.45
8717,,,,,,
8718,,,,,,
8719,,,,,,
8720,119,95,-559,125,0.0,1681844062.56
8721,,,,,,
8722,152,60,-526,144,0.016,1681844062.70
8723,,,,,,
8724,,,,,,
8725,1500,1500,1500,885,0.016,1681844062.94
8726,1500,1500,1500,885,0.015,1681844063.02
8727,1500,1500,1500,885,0.015,1681844063.10
8728,1500,1500,1500,885,0.015,1681844063.18
8729,1500,1500,1500,885,0.015,1681844063.26
8730,1500,1500,1500,885,0.015,1681844063.34
8731,1500,1500,1500,885,0.015,1681844063.42
8732,1500,1500,1500,885,0.015,1681844063.50
8733,1500,1500,1500,885,0.015,1681844063.58
8734,1500,1500,1500,885,0.015,1681844063.66
8735,1500,1500,1500,885,0.016,1681844063.74
8736,,,,,,
8737,,,,,,
8738,,,,,,
8739,1500,1500,1500,885,0.016,1681844063.93
8740,,,,,,
8741,1500,1500,1500,885,0.015,1681844064.09
8742,1500,1500,1500,885,0.015,1681844064.17
8743,1500,1500,1500,885,0.015,1681844064.25
8744,1500,1500,1500,885,0.015,1681844064.33
8745,1500,1500,1500,885,0.015,1681844064.41
8746,1500,1500,1500,885,0.015,1681844064.49
8747,1500,1500,1500,885,0.015,1681844064.57
8748,1500,1500,1500,885,0.015,1681844064.65
8749,1500,1500,1500,885,0.016,1681844064.73
8750,1500,1500,1500,885,0.015,1681844064.81
8751,1500,1500,1500,885,0.015,1681844064.89
8752,1500,1500,1500,885,0.015,1681844064.97
8753,1500,1500,1500,885,0.015,1681844065.05
8754,1500,1500,1500,885,0.015,1681844065.13
8755,1500,1500,1500,885,0.015,1681844065.21
8756,1500,1500,1500,885,0.015,1681844065.29
8757,1500,1500,1500,885,0.015,1681844065.37
8758,1500,1500,1500,885,0.015,1681844065.45
8759,1500,1500,1500,885,0.015,1681844065.53
8760,1500,1500,1500,885,0.015,1681844065.61
8761,1500,1500,1500,885,0.015,1681844065.69
8762,1500,1500,1500,885,0.015,1681844065.77
8763,1500,1500,1500,885,0.016,1681844065.85
8764,1500,1500,1500,885,0.015,1681844065.93
8765,1500,1500,1500,885,0.015,1681844066.01
8766,1500,1500,1500,885,0.015,1681844066.09
8767,1500,1500,1500,885,0.015,1681844066.17
8768,1500,1500,1500,885,0.015,1681844066.25
8769,1500,1500,1500,885,0.015,1681844066.33
8770,1500,1500,1500,885,0.015,1681844066.41
8771,1500,1500,1500,885,0.015,1681844066.49
8772,1500,1500,1500,885,0.015,1681844066.57
8773,1500,1500,1500,885,0.015,1681844066.65
8774,1500,1500,1500,885,0.015,1681844066.73
8775,,,,,,
8776,1500,1500,1500,885,0.015,1681844066.86
8777,1500,1500,1500,885,0.015,1681844066.94
8778,1500,1500,1500,885,0.015,1681844067.02
8779,1500,1500,1500,885,0.015,1681844067.10
8780,1500,1500,1500,885,0.015,1681844067.18
8781,1500,1500,1500,885,0.015,1681844067.26
8782,1500,1500,1500,885,0.015,1681844067.34
8783,1500,1500,1500,885,0.016,1681844067.42
8784,1500,1500,1500,885,0.015,1681844067.50
8785,1500,1500,1500,885,0.014,1681844067.58
8786,1500,1500,1500,885,0.015,1681844067.66
8787,1500,1500,1500,885,0.016,1681844067.74
8788,1500,1500,1500,885,0.015,1681844067.82
8789,1500,1500,1500,885,0.015,1681844067.90
8790,1500,1500,1500,885,0.014,1681844067.98
8791,1500,1500,1500,885,0.015,1681844068.06
8792,1500,1500,1500,885,0.015,1681844068.14
8793,1500,1500,1500,885,0.015,1681844068.22
8794,,,,,,
8795,1500,1500,1500,885,0.016,1681844068.37
8796,1500,1500,1500,885,0.015,1681844068.45
8797,1500,1500,1500,885,0.016,1681844068.53
8798,1500,1500,1500,885,0.015,1681844068.61
8799,1500,1500,1500,885,0.016,1681844068.69
8800,1500,1500,1500,885,0.015,1681844068.77
8801,1500,1500,1500,885,0.015,1681844068.85
8802,1500,1500,1500,885,0.015,1681844068.93
8803,1500,1500,1500,885,0.016,1681844069.01
8804,1500,1500,1500,885,0.016,1681844069.09
8805,1500,1500,1500,885,0.016,1681844069.17
8806,1500,1500,1500,885,0.016,1681844069.25
8807,1500,1500,1500,885,0.015,1681844069.33
8808,1500,1500,1500,885,0.015,1681844069.41
8809,1500,1500,1500,885,0.015,1681844069.49
8810,1500,1500,1500,885,0.016,1681844069.57
8811,1500,1500,1500,885,0.015,1681844069.65
8812,1500,1500,1500,885,0.015,1681844069.73
8813,1500,1500,1500,885,0.015,1681844069.81
8814,1500,1500,1500,885,0.015,1681844069.89
8815,1500,1500,1500,885,0.016,1681844069.97
8816,1500,1500,1500,885,0.015,1681844070.05
8817,1500,1500,1500,885,0.015,1681844070.13
8818,1500,1500,1500,885,0.015,1681844070.21
8819,1500,1500,1500,885,0.015,1681844070.29
8820,1500,1500,1500,885,0.015,1681844070.37
8821,1500,1500,1500,885,0.015,1681844070.45
8822,1500,1500,1500,885,0.015,1681844070.53
8823,1500,1500,1500,885,0.015,1681844070.61
8824,1500,1500,1500,885,0.015,1681844070.69
8825,1500,1500,1500,885,0.015,1681844070.77
8826,1500,1500,1500,885,0.015,1681844070.85
8827,1500,1500,1500,885,0.015,1681844070.93
8828,1500,1500,1500,885,0.015,1681844071.01
8829,1500,1500,1500,885,0.015,1681844071.09
8830,1500,1500,1500,885,0.015,1681844071.17
8831,1500,1500,1500,885,0.015,1681844071.25
8832,,,,,,
8833,,,,,,
8834,1500,1500,1500,885,0.015,1681844071.45
8835,1500,1500,1500,885,0.015,1681844071.53
8836,1500,1500,1500,885,0.015,1681844071.61
8837,1500,1500,1500,885,0.015,1681844071.69
8838,1500,1500,1500,885,0.015,1681844071.77
8839,1500,1500,1500,885,0.015,1681844071.85
8840,1500,1500,1500,885,0.015,1681844071.93
8841,1500,1500,1500,885,0.015,1681844072.01
8842,1500,1500,1500,885,0.015,1681844072.09
8843,1500,1500,1500,885,0.015,1681844072.17
8844,1500,1500,1500,885,0.015,1681844072.25
8845,1500,1500,1500,885,0.015,1681844072.33
8846,1500,1500,1500,885,0.015,1681844072.41
8847,1500,1500,1500,885,0.015,1681844072.49
8848,1500,1500,1500,885,0.015,1681844072.57
8849,1500,1500,1500,885,0.015,1681844072.65
8850,1500,1500,1500,885,0.015,1681844072.73
8851,,,,,,
8852,,,,,,
8853,,,,,,
8854,,,,,,
8855,,,,,,
8856,,,,,,
8857,1500,1500,1500,885,0.015,1681844073.07
8858,,,,,,
8859,1500,1500,1500,885,0.015,1681844073.23
8860,1500,1500,1500,885,0.015,1681844073.31
8861,1500,1500,1500,885,0.015,1681844073.39
8862,1500,1500,1500,885,0.015,1681844073.47
8863,1500,1500,1500,885,0.015,1681844073.55
8864,1500,1500,1500,885,0.015,1681844073.63
8865,1500,1500,1500,885,0.015,1681844073.71
8866,1500,1500,1500,885,0.015,1681844073.79
8867,1500,1500,1500,885,0.015,1681844073.87
8868,1500,1500,1500,885,0.015,1681844073.95
8869,1500,1500,1500,885,0.015,1681844074.03
8870,,,,,,
8871,,,,,,
8872,11,56,-590,86,0.0,1681844074.14
8873,,,,,,
8874,35,68,-536,-23,0.015,1681844074.29
8875,,,,,,
8876,1500,1500,1500,885,0.016,1681844074.45
8877,1500,1500,1500,885,0.016,1681844074.53
8878,1500,1500,1500,885,0.016,1681844074.61
8879,1500,1500,1500,885,0.016,1681844074.69
8880,1500,1500,1500,885,0.015,1681844074.77
8881,1500,1500,1500,885,0.015,1681844074.85
8882,1500,1500,1500,885,0.015,1681844074.93
8883,1500,1500,1500,885,0.015,1681844075.01
8884,1500,1500,1500,885,0.015,1681844075.09
8885,1500,1500,1500,885,0.015,1681844075.17
8886,1500,1500,1500,885,0.015,1681844075.25
8887,1500,1500,1500,885,0.015,1681844075.33
8888,1500,1500,1500,885,0.015,1681844075.41
8889,,,,,,
8890,1500,1500,1500,885,0.015,1681844075.55
8891,1500,1500,1500,885,0.015,1681844075.63
8892,1500,1500,1500,885,0.015,1681844075.71
8893,1500,1500,1500,885,0.015,1681844075.79
8894,1500,1500,1500,885,0.015,1681844075.87
8895,1500,1500,1500,885,0.015,1681844075.95
8896,1500,1500,1500,885,0.015,1681844076.03
8897,1500,1500,1500,885,0.015,1681844076.11
8898,1500,1500,1500,885,0.015,1681844076.19
8899,1500,1500,1500,885,0.015,1681844076.27
8900,1500,1500,1500,885,0.015,1681844076.35
8901,1500,1500,1500,885,0.015,1681844076.43
8902,1500,1500,1500,885,0.015,1681844076.51
8903,1500,1500,1500,885,0.015,1681844076.59
8904,1500,1500,1500,885,0.015,1681844076.67
8905,1500,1500,1500,885,0.015,1681844076.75
8906,1500,1500,1500,885,0.015,1681844076.83
8907,1500,1500,1500,885,0.015,1681844076.91
8908,1500,1500,1500,885,0.015,1681844076.99
8909,,,,,,
8910,1500,1500,1500,885,0.015,1681844077.12
8911,1500,1500,1500,885,0.015,1681844077.20
8912,1500,1500,1500,885,0.015,1681844077.28
8913,1500,1500,1500,885,0.015,1681844077.36
8914,1500,1500,1500,885,0.015,1681844077.44
8915,1500,1500,1500,885,0.015,1681844077.52
8916,1500,1500,1500,885,0.015,1681844077.60
8917,1500,1500,1500,885,0.015,1681844077.68
8918,1500,1500,1500,885,0.015,1681844077.76
8919,1500,1500,1500,885,0.015,1681844077.84
8920,1500,1500,1500,885,0.015,1681844077.92
8921,1500,1500,1500,885,0.015,1681844078.00
8922,1500,1500,1500,885,0.015,1681844078.08
8923,1500,1500,1500,885,0.015,1681844078.16
8924,1500,1500,1500,885,0.015,1681844078.24
8925,1500,1500,1500,885,0.015,1681844078.32
8926,1500,1500,1500,885,0.015,1681844078.40
8927,1500,1500,1500,885,0.016,1681844078.48
8928,,,,,,
8929,1500,1500,1500,885,0.015,1681844078.61
8930,1500,1500,1500,885,0.015,1681844078.69
8931,1500,1500,1500,885,0.014,1681844078.77
8932,1500,1500,1500,885,0.015,1681844078.85
8933,1500,1500,1500,885,0.015,1681844078.93
8934,1500,1500,1500,885,0.015,1681844079.01
8935,1500,1500,1500,885,0.015,1681844079.09
8936,1500,1500,1500,885,0.015,1681844079.17
8937,1500,1500,1500,885,0.015,1681844079.25
8938,1500,1500,1500,885,0.015,1681844079.33
8939,1500,1500,1500,885,0.015,1681844079.41
8940,1500,1500,1500,885,0.015,1681844079.49
8941,1500,1500,1500,885,0.015,1681844079.57
8942,1500,1500,1500,885,0.015,1681844079.65
8943,1500,1500,1500,885,0.015,1681844079.73
8944,1500,1500,1500,885,0.015,1681844079.81
8945,1500,1500,1500,885,0.015,1681844079.89
8946,1500,1500,1500,885,0.015,1681844079.97
8947,,,,,,
8948,1500,1500,1500,885,0.015,1681844080.11
8949,1500,1500,1500,885,0.015,1681844080.19
8950,1500,1500,1500,885,0.015,1681844080.27
8951,1500,1500,1500,885,0.015,1681844080.35
8952,1500,1500,1500,885,0.015,1681844080.43
8953,1500,1500,1500,885,0.015,1681844080.51
8954,1500,1500,1500,885,0.015,1681844080.59
8955,1500,1500,1500,885,0.015,1681844080.67
8956,1500,1500,1500,885,0.015,1681844080.75
8957,1500,1500,1500,885,0.016,1681844080.83
8958,1500,1500,1500,885,0.016,1681844080.91
8959,1500,1500,1500,885,0.016,1681844080.99
8960,1500,1500,1500,885,0.016,1681844081.07
8961,1500,1500,1500,885,0.016,1681844081.15
8962,1500,1500,1500,885,0.015,1681844081.23
8963,1500,1500,1500,885,0.015,1681844081.31
8964,1500,1500,1500,885,0.015,1681844081.39
8965,1500,1500,1500,885,0.015,1681844081.47
8966,,,,,,
8967,,,,,,
8968,1500,1500,1500,885,0.015,1681844081.68
8969,1500,1500,1500,885,0.016,1681844081.76
8970,1500,1500,1500,885,0.016,1681844081.84
8971,1500,1500,1500,885,0.015,1681844081.92
8972,1500,1500,1500,885,0.015,1681844082.00
8973,1500,1500,1500,885,0.015,1681844082.08
8974,1500,1500,1500,885,0.015,1681844082.16
8975,1500,1500,1500,885,0.015,1681844082.24
8976,1500,1500,1500,885,0.015,1681844082.32
8977,1500,1500,1500,885,0.015,1681844082.40
8978,1500,1500,1500,885,0.016,1681844082.48
8979,1500,1500,1500,885,0.016,1681844082.56
8980,1500,1500,1500,885,0.016,1681844082.64
8981,1500,1500,1500,885,0.016,1681844082.72
8982,1500,1500,1500,885,0.016,1681844082.80
8983,1500,1500,1500,885,0.015,1681844082.88
8984,1500,1500,1500,885,0.015,1681844082.96
8985,,,,,,
8986,,,,,,
8987,,,,,,
8988,,,,,,
8989,184,-104,-433,451,0.015,1681844083.12
8990,,,,,,
8991,,,,,,
8992,1500,1500,1500,885,0.015,1681844083.36
8993,,,,,,
8994,1500,1500,1500,885,0.015,1681844083.52
8995,1500,1500,1500,885,0.015,1681844083.60
8996,1500,1500,1500,885,0.015,1681844083.68
8997,1500,1500,1500,885,0.015,1681844083.76
8998,1500,1500,1500,885,0.015,1681844083.84
8999,1500,1500,1500,885,0.015,1681844083.92
9000,1500,1500,1500,885,0.015,1681844084.00
9001,1500,1500,1500,885,0.015,1681844084.08
9002,1500,1500,1500,885,0.015,1681844084.16
9003,1500,1500,1500,885,0.015,1681844084.24
9004,,,,,,
9005,,,,,,
9006,,,,,,
9007,-209,-107,-483,26,0.015,1681844084.40
9008,,,,,,
9009,,,,,,
9010,1500,1500,1500,885,0.016,1681844084.64
9011,1500,1500,1500,885,0.016,1681844084.72
9012,1500,1500,1500,885,0.015,1681844084.80
9013,1500,1500,1500,885,0.015,1681844084.88
9014,1500,1500,1500,885,0.015,1681844084.96
9015,1500,1500,1500,885,0.015,1681844085.04
9016,1500,1500,1500,885,0.015,1681844085.12
9017,1500,1500,1500,885,0.015,1681844085.20
9018,1500,1500,1500,885,0.015,1681844085.28
9019,1500,1500,1500,885,0.015,1681844085.36
9020,1500,1500,1500,885,0.015,1681844085.44
9021,1500,1500,1500,885,0.015,1681844085.52
9022,1500,1500,1500,885,0.015,1681844085.60
9023,,,,,,
9024,,,,,,
9025,1500,1500,1500,885,0.015,1681844085.81
9026,1500,1500,1500,885,0.015,1681844085.89
9027,1500,1500,1500,885,0.015,1681844085.97
9028,1500,1500,1500,885,0.015,1681844086.05
9029,1500,1500,1500,885,0.016,1681844086.13
9030,1500,1500,1500,885,0.016,1681844086.21
9031,1500,1500,1500,885,0.016,1681844086.29
9032,1500,1500,1500,885,0.015,1681844086.37
9033,1500,1500,1500,885,0.015,1681844086.45
9034,1500,1500,1500,885,0.015,1681844086.53
9035,1500,1500,1500,885,0.015,1681844086.61
9036,1500,1500,1500,885,0.015,1681844086.69
9037,1500,1500,1500,885,0.015,1681844086.77
9038,1500,1500,1500,885,0.015,1681844086.85
9039,1500,1500,1500,885,0.015,1681844086.93
9040,1500,1500,1500,885,0.015,1681844087.01
9041,1500,1500,1500,885,0.016,1681844087.09
9042,1500,1500,1500,885,0.016,1681844087.17
9043,,,,,,
9044,,,,,,
9045,1500,1500,1500,885,0.015,1681844087.34
9046,1500,1500,1500,885,0.015,1681844087.42
9047,1500,1500,1500,885,0.015,1681844087.50
9048,1500,1500,1500,885,0.015,1681844087.58
9049,1500,1500,1500,885,0.016,1681844087.66
9050,1500,1500,1500,885,0.015,1681844087.74
9051,1500,1500,1500,885,0.015,1681844087.82
9052,1500,1500,1500,885,0.015,1681844087.90
9053,1500,1500,1500,885,0.015,1681844087.98
9054,1500,1500,1500,885,0.016,1681844088.06
9055,1500,1500,1500,885,0.016,1681844088.14
9056,1500,1500,1500,885,0.016,1681844088.22
9057,1500,1500,1500,885,0.015,1681844088.30
9058,1500,1500,1500,885,0.014,1681844088.38
9059,1500,1500,1500,885,0.015,1681844088.46
9060,1500,1500,1500,885,0.015,1681844088.54
9061,1500,1500,1500,885,0.015,1681844088.62
9062,,,,,,
9063,1500,1500,1500,885,0.015,1681844088.75
9064,1500,1500,1500,885,0.015,1681844088.83
9065,1500,1500,1500,885,0.015,1681844088.91
9066,1500,1500,1500,885,0.016,1681844088.99
9067,1500,1500,1500,885,0.016,1681844089.07
9068,1500,1500,1500,885,0.015,1681844089.15
9069,1500,1500,1500,885,0.015,1681844089.23
9070,1500,1500,1500,885,0.015,1681844089.31
9071,1500,1500,1500,885,0.016,1681844089.39
9072,1500,1500,1500,885,0.016,1681844089.47
9073,1500,1500,1500,885,0.016,1681844089.55
9074,1500,1500,1500,885,0.015,1681844089.63
9075,1500,1500,1500,885,0.015,1681844089.71
9076,1500,1500,1500,885,0.015,1681844089.79
9077,1500,1500,1500,885,0.015,1681844089.87
9078,1500,1500,1500,885,0.015,1681844089.95
9079,1500,1500,1500,885,0.015,1681844090.03
9080,1500,1500,1500,885,0.015,1681844090.11
9081,,,,,,
9082,1500,1500,1500,885,0.015,1681844090.25
9083,1500,1500,1500,885,0.015,1681844090.33
9084,1500,1500,1500,885,0.015,1681844090.41
9085,1500,1500,1500,885,0.016,1681844090.49
9086,1500,1500,1500,885,0.016,1681844090.57
9087,1500,1500,1500,885,0.015,1681844090.65
9088,1500,1500,1500,885,0.015,1681844090.73
9089,1500,1500,1500,885,0.015,1681844090.81
9090,1500,1500,1500,885,0.015,1681844090.89
9091,1500,1500,1500,885,0.015,1681844090.97
