,angx,angy,heading,elapsed,timestamp
5552,170.4,7.7,58.0,0.016,1681843821.66
5553,170.4,7.7,58.0,0.016,1681843821.74
5554,170.4,7.7,58.0,0.016,1681843821.82
5555,170.5,7.7,57.0,0.016,1681843821.90
5556,170.5,7.7,57.0,0.015,1681843821.98
5557,170.5,7.7,57.0,0.015,1681843822.06
5558,170.5,7.7,57.0,0.015,1681843822.14
5559,,,,,
5560,170.5,7.7,57.0,0.015,1681843822.29
5561,170.5,7.7,57.0,0.015,1681843822.37
5562,170.5,7.7,56.0,0.015,1681843822.45
5563,170.5,7.7,56.0,0.015,1681843822.53
5564,170.5,7.7,56.0,0.016,1681843822.61
5565,170.5,7.7,56.0,0.016,1681843822.69
5566,170.5,7.7,56.0,0.016,1681843822.77
5567,170.5,7.7,56.0,0.015,1681843822.84
5568,170.5,7.7,56.0,0.015,1681843822.93
5569,170.5,7.7,56.0,0.015,1681843823.01
5570,170.5,7.7,55.0,0.015,1681843823.09
5571,170.5,7.7,55.0,0.015,1681843823.17
5572,170.5,7.7,55.0,0.015,1681843823.25
5573,170.5,7.7,55.0,0.015,1681843823.33
5574,170.5,7.7,55.0,0.015,1681843823.41
5575,170.5,7.7,55.0,0.015,1681843823.49
5576,170.5,7.6,55.0,0.016,1681843823.57
5577,170.5,7.6,54.0,0.016,1681843823.65
5578,170.5,7.6,54.0,0.016,1681843823.73
5579,,,,,
5580,,,,,
5581,,,,,
5582,-7.5,9.0,-527.0,0.015,1681843823.82
5583,170.5,7.7,54.0,0.015,1681843823.90
5584,,,,,
5585,150.0,150.0,1500.0,0.016,1681843824.06
5586,-23.1,-0.1,0.0,0.015,1681843824.14
5587,170.5,7.7,53.0,0.015,1681843824.22
5588,170.5,7.7,53.0,0.015,1681843824.30
5589,170.5,7.7,53.0,0.015,1681843824.38
5590,170.5,7.7,53.0,0.015,1681843824.46
5591,170.5,7.7,53.0,0.015,1681843824.54
5592,170.5,7.7,53.0,0.015,1681843824.62
5593,170.5,7.7,53.0,0.016,1681843824.70
5594,170.5,7.7,53.0,0.016,1681843824.78
5595,170.5,7.7,52.0,0.016,1681843824.86
5596,170.5,7.6,52.0,0.015,1681843824.94
5597,170.5,7.6,52.0,0.015,1681843825.02
5598,,,,,
5599,,,,,
5600,150.0,150.0,1500.0,0.015,1681843825.15
5601,-29.0,-0.1,0.0,0.015,1681843825.23
5602,170.5,7.6,52.0,0.015,1681843825.31
5603,170.5,7.7,52.0,0.016,1681843825.39
5604,170.5,7.7,51.0,0.015,1681843825.47
5605,170.5,7.6,51.0,0.015,1681843825.55
5606,170.5,7.6,51.0,0.015,1681843825.63
5607,170.5,7.6,51.0,0.015,1681843825.71
5608,170.5,7.6,51.0,0.016,1681843825.79
5609,170.5,7.6,51.0,0.016,1681843825.87
5610,170.5,7.6,51.0,0.016,1681843825.95
5611,170.5,7.6,50.0,0.016,1681843826.03
5612,170.5,7.6,50.0,0.015,1681843826.11
5613,170.5,7.6,50.0,0.015,1681843826.19
5614,170.5,7.6,50.0,0.015,1681843826.27
5615,170.5,7.6,50.0,0.015,1681843826.35
5616,170.5,7.7,50.0,0.015,1681843826.43
5617,,,,,
5618,-20.6,-0.1,0.0,0.009,1681843826.49
5619,-7.3,9.1,-525.0,0.016,1681843826.57
5620,170.5,7.7,49.0,0.015,1681843826.65
5621,170.5,7.6,49.0,0.015,1681843826.73
5622,170.5,7.6,49.0,0.015,1681843826.81
5623,170.5,7.6,49.0,0.015,1681843826.89
5624,170.5,7.6,49.0,0.015,1681843826.97
5625,170.5,7.6,49.0,0.015,1681843827.05
5626,170.5,7.6,49.0,0.015,1681843827.13
5627,170.5,7.6,48.0,0.016,1681843827.21
5628,170.5,7.7,48.0,0.016,1681843827.29
5629,170.5,7.7,48.0,0.016,1681843827.37
5630,170.5,7.7,48.0,0.016,1681843827.45
5631,170.5,7.7,48.0,0.015,1681843827.53
5632,170.5,7.7,48.0,0.015,1681843827.61
5633,170.5,7.6,48.0,0.015,1681843827.69
5634,170.5,7.7,48.0,0.015,1681843827.77
5635,170.5,7.6,47.0,0.016,1681843827.85
5636,-24.0,-0.1,0.0,0.014,1681843827.92
5637,170.5,7.6,47.0,0.015,1681843828.00
5638,170.5,7.6,47.0,0.015,1681843828.08
5639,170.5,7.6,47.0,0.015,1681843828.16
5640,170.5,7.6,47.0,0.015,1681843828.24
5641,170.5,7.6,47.0,0.015,1681843828.32
5642,170.5,7.6,47.0,0.015,1681843828.40
5643,170.5,7.6,46.0,0.016,1681843828.48
5644,170.5,7.6,46.0,0.016,1681843828.56
5645,170.5,7.6,46.0,0.015,1681843828.64
5646,170.5,7.6,46.0,0.016,1681843828.72
5647,170.5,7.6,46.0,0.016,1681843828.80
5648,170.5,7.6,46.0,0.016,1681843828.88
5649,170.5,7.6,46.0,0.016,1681843828.96
5650,170.5,7.6,45.0,0.015,1681843829.04
5651,170.5,7.6,45.0,0.015,1681843829.12
5652,170.5,7.6,45.0,0.015,1681843829.20
5653,170.5,7.6,45.0,0.015,1681843829.28
5654,170.5,7.6,45.0,0.015,1681843829.36
5655,-28.2,-0.1,0.0,0.0,1681843829.42
5656,170.5,7.6,45.0,0.016,1681843829.50
5657,170.5,7.6,45.0,0.016,1681843829.58
5658,170.5,7.6,44.0,0.016,1681843829.66
5659,170.5,7.6,44.0,0.015,1681843829.74
5660,170.5,7.6,44.0,0.015,1681843829.82
5661,170.5,7.6,44.0,0.015,1681843829.90
5662,170.5,7.6,44.0,0.015,1681843829.98
5663,170.5,7.6,44.0,0.015,1681843830.06
5664,170.6,7.6,44.0,0.016,1681843830.14
5665,170.6,7.6,43.0,0.016,1681843830.22
5666,170.5,7.6,43.0,0.016,1681843830.30
5667,170.5,7.6,43.0,0.016,1681843830.38
5668,170.5,7.6,43.0,0.016,1681843830.46
5669,170.5,7.6,43.0,0.016,1681843830.54
5670,170.5,7.6,43.0,0.015,1681843830.62
5671,170.5,7.6,43.0,0.015,1681843830.70
5672,170.5,7.6,43.0,0.015,1681843830.78
5673,170.5,7.6,42.0,0.015,1681843830.86
5674,,,,,
5675,150.0,150.0,1500.0,0.011,1681843830.96
5676,-23.1,-0.1,0.0,0.016,1681843831.04
5677,170.6,7.6,42.0,0.015,1681843831.12
5678,170.6,7.6,42.0,0.015,1681843831.20
5679,170.6,7.6,42.0,0.015,1681843831.28
5680,170.6,7.6,42.0,0.015,1681843831.36
5681,170.6,7.6,41.0,0.016,1681843831.44
5682,170.5,7.6,41.0,0.016,1681843831.52
5683,170.5,7.6,41.0,0.016,1681843831.60
5684,170.5,7.6,41.0,0.016,1681843831.68
5685,170.5,7.6,41.0,0.015,1681843831.76
5686,170.5,7.6,41.0,0.015,1681843831.84
5687,170.5,7.6,41.0,0.015,1681843831.92
5688,170.5,7.6,40.0,0.015,1681843832.00
5689,170.5,7.6,40.0,0.015,1681843832.08
5690,170.5,7.6,40.0,0.016,1681843832.16
5691,170.5,7.6,40.0,0.016,1681843832.24
5692,170.5,7.6,40.0,0.016,1681843832.32
5693,,,,,
5694,-18.1,-0.1,0.0,0.016,1681843832.45
5695,170.5,7.6,40.0,0.015,1681843832.53
5696,170.5,7.6,39.0,0.015,1681843832.61
5697,170.5,7.6,39.0,0.015,1681843832.69
5698,170.5,7.6,39.0,0.015,1681843832.77
5699,170.5,7.6,39.0,0.015,1681843832.85
5700,170.5,7.6,39.0,0.016,1681843832.93
5701,170.5,7.6,39.0,0.016,1681843833.01
5702,170.5,7.6,39.0,0.016,1681843833.09
5703,170.5,7.6,39.0,0.015,1681843833.16
5704,170.5,7.6,38.0,0.015,1681843833.24
5705,170.5,7.6,38.0,0.015,1681843833.33
5706,170.5,7.6,38.0,0.015,1681843833.41
5707,170.5,7.6,38.0,0.016,1681843833.49
5708,170.5,7.6,38.0,0.016,1681843833.57
5709,170.5,7.6,38.0,0.016,1681843833.65
5710,170.6,7.6,38.0,0.015,1681843833.73
5711,170.6,7.6,37.0,0.015,1681843833.81
5712,170.5,7.6,37.0,0.015,1681843833.89
5713,,,,,
5714,,,,,
5715,,,,,
5716,-7.5,9.0,-525.0,0.015,1681843833.98
5717,170.5,7.6,37.0,0.016,1681843834.06
5718,,,,,
5719,150.0,150.0,1500.0,0.016,1681843834.22
5720,-22.3,-0.1,0.0,0.015,1681843834.30
5721,170.5,7.6,37.0,0.016,1681843834.38
5722,170.5,7.6,36.0,0.015,1681843834.46
5723,170.5,7.6,36.0,0.015,1681843834.54
5724,170.5,7.6,36.0,0.015,1681843834.62
5725,170.5,7.6,36.0,0.015,1681843834.70
5726,170.5,7.6,36.0,0.016,1681843834.78
5727,170.5,7.6,36.0,0.015,1681843834.86
5728,170.5,7.6,36.0,0.016,1681843834.94
5729,170.5,7.6,35.0,0.016,1681843835.02
5730,170.5,7.6,35.0,0.016,1681843835.10
5731,170.5,7.6,35.0,0.015,1681843835.18
5732,,,,,
5733,-7.3,9.0,-525.0,0.0,1681843835.22
5734,-16.4,-0.1,0.0,0.014,1681843835.29
5735,-7.5,9.0,-527.0,0.015,1681843835.37
5736,170.6,7.6,35.0,0.016,1681843835.45
5737,170.6,7.6,35.0,0.015,1681843835.53
5738,170.5,7.6,34.0,0.016,1681843835.61
5739,170.6,7.6,34.0,0.016,1681843835.69
5740,170.6,7.6,34.0,0.016,1681843835.77
5741,170.5,7.6,34.0,0.015,1681843835.85
5742,170.6,7.6,34.0,0.015,1681843835.93
5743,170.6,7.6,34.0,0.015,1681843836.01
5744,170.5,7.6,34.0,0.016,1681843836.09
5745,170.6,7.6,33.0,0.015,1681843836.17
5746,170.5,7.6,33.0,0.015,1681843836.25
5747,170.5,7.6,33.0,0.015,1681843836.33
5748,170.5,7.6,33.0,0.016,1681843836.41
5749,170.5,7.6,33.0,0.016,1681843836.49
5750,170.5,7.6,33.0,0.015,1681843836.57
5751,170.6,7.6,33.0,0.015,1681843836.64
5752,170.6,7.6,33.0,0.015,1681843836.72
5753,170.6,7.6,32.0,0.015,1681843836.80
5754,170.5,7.6,32.0,0.015,1681843836.88
5755,170.6,7.6,32.0,0.015,1681843836.96
5756,170.6,7.6,32.0,0.016,1681843837.04
5757,170.6,7.6,32.0,0.016,1681843837.12
5758,170.6,7.6,32.0,0.016,1681843837.20
5759,170.6,7.6,32.0,0.016,1681843837.28
5760,170.5,7.6,32.0,0.016,1681843837.36
5761,170.5,7.6,31.0,0.016,1681843837.44
5762,170.5,7.6,31.0,0.015,1681843837.52
5763,170.5,7.6,31.0,0.015,1681843837.60
5764,170.5,7.6,31.0,0.015,1681843837.68
5765,170.5,7.6,31.0,0.015,1681843837.76
5766,170.5,7.6,31.0,0.015,1681843837.84
5767,170.5,7.6,31.0,0.015,1681843837.92
5768,170.5,7.6,30.0,0.016,1681843838.00
5769,170.6,7.6,30.0,0.016,1681843838.08
5770,,,,,
5771,170.5,7.6,30.0,0.016,1681843838.21
5772,170.6,7.6,30.0,0.016,1681843838.29
5773,170.5,7.6,30.0,0.016,1681843838.37
5774,170.5,7.6,30.0,0.016,1681843838.45
5775,170.6,7.6,30.0,0.016,1681843838.53
5776,170.6,7.6,29.0,0.016,1681843838.61
5777,170.6,7.6,29.0,0.016,1681843838.69
5778,170.6,7.6,29.0,0.016,1681843838.77
5779,170.6,7.6,29.0,0.016,1681843838.85
5780,170.6,7.6,29.0,0.016,1681843838.93
5781,170.5,7.6,29.0,0.016,1681843839.01
5782,170.6,7.6,29.0,0.016,1681843839.09
5783,170.6,7.6,28.0,0.016,1681843839.17
5784,170.6,7.6,28.0,0.016,1681843839.25
5785,170.6,7.6,28.0,0.016,1681843839.33
5786,170.6,7.6,28.0,0.016,1681843839.41
5787,170.6,7.6,28.0,0.016,1681843839.49
5788,170.5,7.6,28.0,0.016,1681843839.57
5789,,,,,
5790,-22.3,-0.1,0.0,0.015,1681843839.69
5791,170.5,7.6,27.0,0.016,1681843839.77
5792,170.6,7.6,27.0,0.016,1681843839.85
5793,170.6,7.6,27.0,0.016,1681843839.93
5794,170.6,7.6,27.0,0.016,1681843840.01
5795,170.6,7.6,27.0,0.016,1681843840.09
5796,170.6,7.6,27.0,0.016,1681843840.17
5797,170.6,7.6,27.0,0.016,1681843840.25
5798,170.5,7.6,27.0,0.016,1681843840.33
5799,170.5,7.6,26.0,0.016,1681843840.41
5800,170.6,7.6,26.0,0.016,1681843840.49
5801,170.6,7.6,26.0,0.016,1681843840.57
5802,170.6,7.6,26.0,0.016,1681843840.65
5803,170.6,7.6,26.0,0.016,1681843840.73
5804,170.6,7.6,26.0,0.015,1681843840.81
5805,170.6,7.6,26.0,0.016,1681843840.89
5806,170.6,7.6,25.0,0.016,1681843840.97
5807,170.6,7.6,25.0,0.016,1681843841.05
5808,-21.5,-0.1,0.0,0.001,1681843841.12
5809,170.6,7.6,25.0,0.016,1681843841.20
5810,170.6,7.6,25.0,0.015,1681843841.28
5811,170.6,7.6,25.0,0.016,1681843841.36
5812,170.6,7.6,25.0,0.016,1681843841.44
5813,170.6,7.6,25.0,0.016,1681843841.52
5814,170.6,7.6,24.0,0.016,1681843841.60
5815,170.6,7.6,24.0,0.016,1681843841.68
5816,170.6,7.6,24.0,0.016,1681843841.76
5817,170.6,7.6,24.0,0.016,1681843841.84
5818,170.6,7.6,24.0,0.016,1681843841.92
5819,170.6,7.6,24.0,0.016,1681843842.00
5820,170.6,7.6,24.0,0.016,1681843842.08
5821,170.6,7.6,23.0,0.016,1681843842.16
5822,170.6,7.6,23.0,0.016,1681843842.24
5823,170.6,7.6,23.0,0.016,1681843842.32
5824,170.6,7.6,23.0,0.016,1681843842.40
5825,170.6,7.6,23.0,0.016,1681843842.48
5826,170.6,7.6,23.0,0.016,1681843842.56
5827,,,,,
5828,,,,,
5829,170.6,7.6,22.0,0.016,1681843842.77
5830,170.6,7.6,22.0,0.016,1681843842.85
5831,170.6,7.6,22.0,0.016,1681843842.93
5832,170.5,7.6,22.0,0.016,1681843843.01
5833,170.6,7.6,22.0,0.016,1681843843.09
5834,170.5,7.6,22.0,0.016,1681843843.17
5835,170.6,7.6,22.0,0.016,1681843843.25
5836,170.6,7.6,22.0,0.016,1681843843.33
5837,170.6,7.6,21.0,0.015,1681843843.40
5838,170.6,7.6,21.0,0.015,1681843843.48
5839,170.6,7.6,21.0,0.015,1681843843.56
5840,170.6,7.6,21.0,0.015,1681843843.64
5841,170.6,7.6,21.0,0.015,1681843843.72
5842,170.6,7.6,21.0,0.015,1681843843.80
5843,170.5,7.6,21.0,0.015,1681843843.88
5844,170.5,7.6,20.0,0.015,1681843843.96
5845,170.5,7.6,20.0,0.015,1681843844.04
5846,170.6,7.6,20.0,0.015,1681843844.12
5847,,,,,
5848,,,,,
5849,,,,,
5850,170.5,7.6,20.0,0.015,1681843844.19
5851,,,,,
5852,150.0,150.0,1500.0,0.015,1681843844.35
5853,-18.9,-0.1,0.0,0.015,1681843844.43
5854,-7.4,9.1,-526.0,0.015,1681843844.51
5855,170.5,7.6,19.0,0.015,1681843844.59
5856,170.5,7.6,19.0,0.015,1681843844.67
5857,170.5,7.6,19.0,0.015,1681843844.75
5858,170.5,7.6,19.0,0.015,1681843844.83
5859,170.5,7.6,19.0,0.015,1681843844.91
5860,170.6,7.6,19.0,0.015,1681843844.99
5861,170.6,7.6,19.0,0.015,1681843845.07
5862,170.6,7.6,18.0,0.015,1681843845.15
5863,170.6,7.6,18.0,0.015,1681843845.23
5864,170.6,7.6,18.0,0.015,1681843845.31
5865,170.6,7.6,18.0,0.015,1681843845.39
5866,,,,,
5867,,,,,
5868,-7.4,9.1,-525.0,0.015,1681843845.48
5869,170.6,7.6,18.0,0.015,1681843845.56
5870,,,,,
5871,170.6,7.6,17.0,0.015,1681843845.72
5872,170.6,7.6,17.0,0.015,1681843845.80
5873,170.6,7.6,17.0,0.015,1681843845.88
5874,170.6,7.6,17.0,0.015,1681843845.96
5875,170.6,7.6,17.0,0.015,1681843846.04
5876,170.6,7.6,17.0,0.015,1681843846.12
5877,170.6,7.6,17.0,0.015,1681843846.20
5878,170.6,7.6,17.0,0.015,1681843846.28
5879,170.6,7.6,16.0,0.015,1681843846.36
5880,170.6,7.6,16.0,0.015,1681843846.44
5881,170.6,7.6,16.0,0.015,1681843846.52
5882,170.6,7.6,16.0,0.015,1681843846.60
5883,170.6,7.6,16.0,0.015,1681843846.68
5884,170.6,7.6,16.0,0.015,1681843846.76
5885,,,,,
5886,170.6,7.6,16.0,0.015,1681843846.89
5887,170.6,7.6,15.0,0.015,1681843846.97
5888,170.6,7.6,15.0,0.015,1681843847.05
5889,170.6,7.6,15.0,0.015,1681843847.13
5890,170.6,7.6,15.0,0.015,1681843847.21
5891,170.6,7.6,15.0,0.015,1681843847.29
5892,170.5,7.6,15.0,0.015,1681843847.37
5893,170.5,7.6,15.0,0.015,1681843847.45
5894,170.5,7.6,14.0,0.015,1681843847.53
5895,170.5,7.6,14.0,0.015,1681843847.61
5896,170.5,7.6,14.0,0.015,1681843847.69
5897,170.6,7.6,14.0,0.015,1681843847.77
5898,170.5,7.6,14.0,0.015,1681843847.85
5899,170.5,7.6,14.0,0.015,1681843847.93
5900,170.5,7.6,14.0,0.015,1681843848.01
5901,170.5,7.6,14.0,0.015,1681843848.09
5902,170.5,7.6,13.0,0.015,1681843848.17
5903,170.5,7.6,13.0,0.015,1681843848.25
5904,,,,,
5905,170.6,7.6,13.0,0.015,1681843848.38
5906,170.6,7.6,13.0,0.015,1681843848.46
5907,170.6,7.6,13.0,0.015,1681843848.54
5908,170.6,7.6,13.0,0.015,1681843848.62
5909,170.6,7.6,13.0,0.015,1681843848.70
5910,170.6,7.6,12.0,0.015,1681843848.78
5911,170.6,7.6,12.0,0.015,1681843848.86
5912,170.6,7.6,12.0,0.015,1681843848.94
5913,170.6,7.6,12.0,0.015,1681843849.02
5914,170.6,7.6,12.0,0.015,1681843849.10
5915,170.6,7.6,12.0,0.015,1681843849.18
5916,170.6,7.6,12.0,0.015,1681843849.26
5917,170.6,7.6,11.0,0.015,1681843849.34
5918,170.6,7.6,11.0,0.015,1681843849.42
5919,170.6,7.6,11.0,0.015,1681843849.50
5920,170.6,7.6,11.0,0.015,1681843849.58
5921,170.6,7.6,11.0,0.015,1681843849.66
5922,170.6,7.6,11.0,0.015,1681843849.74
5923,,,,,
5924,170.6,7.6,11.0,0.015,1681843849.87
5925,170.6,7.6,10.0,0.015,1681843849.95
5926,170.6,7.6,10.0,0.015,1681843850.03
5927,170.6,7.6,10.0,0.015,1681843850.11
5928,170.6,7.6,10.0,0.015,1681843850.19
5929,170.6,7.6,10.0,0.015,1681843850.27
5930,170.6,7.6,10.0,0.015,1681843850.35
5931,170.6,7.6,10.0,0.015,1681843850.43
5932,170.6,7.6,9.0,0.015,1681843850.51
5933,170.6,7.6,9.0,0.015,1681843850.59
5934,170.6,7.6,9.0,0.015,1681843850.67
5935,170.6,7.6,9.0,0.015,1681843850.75
5936,170.6,7.6,9.0,0.015,1681843850.83
5937,170.6,7.6,9.0,0.015,1681843850.91
5938,170.6,7.6,9.0,0.015,1681843850.99
5939,170.6,7.6,9.0,0.015,1681843851.07
5940,170.6,7.6,8.0,0.015,1681843851.15
5941,170.6,7.6,8.0,0.015,1681843851.23
5942,-23.1,-0.1,0.0,0.001,1681843851.30
5943,170.6,7.6,8.0,0.015,1681843851.37
5944,170.6,7.6,8.0,0.015,1681843851.45
5945,170.6,7.6,8.0,0.015,1681843851.53
5946,170.6,7.6,8.0,0.015,1681843851.61
5947,170.6,7.6,7.0,0.015,1681843851.69
5948,170.6,7.6,7.0,0.015,1681843851.77
5949,170.6,7.6,7.0,0.015,1681843851.85
5950,170.6,7.6,7.0,0.015,1681843851.93
5951,170.6,7.6,7.0,0.015,1681843852.01
5952,170.6,7.6,7.0,0.015,1681843852.09
5953,170.6,7.6,7.0,0.015,1681843852.17
5954,170.6,7.6,7.0,0.015,1681843852.25
5955,170.6,7.6,6.0,0.015,1681843852.33
5956,170.6,7.6,6.0,0.015,1681843852.41
5957,170.6,7.6,6.0,0.015,1681843852.49
5958,170.6,7.6,6.0,0.015,1681843852.57
5959,170.6,7.6,6.0,0.015,1681843852.65
5960,170.6,7.6,6.0,0.015,1681843852.73
5961,170.6,7.6,6.0,0.015,1681843852.81
5962,170.6,7.6,5.0,0.015,1681843852.89
5963,170.6,7.6,5.0,0.015,1681843852.97
5964,170.6,7.6,5.0,0.015,1681843853.05
5965,170.6,7.6,5.0,0.015,1681843853.13
5966,170.6,7.6,5.0,0.015,1681843853.21
5967,170.6,7.6,5.0,0.015,1681843853.29
5968,170.6,7.6,5.0,0.015,1681843853.37
5969,170.6,7.6,5.0,0.015,1681843853.45
5970,170.6,7.6,4.0,0.015,1681843853.53
5971,170.6,7.6,4.0,0.015,1681843853.61
5972,170.6,7.6,4.0,0.015,1681843853.69
5973,170.6,7.6,4.0,0.015,1681843853.77
5974,170.6,7.6,4.0,0.015,1681843853.85
5975,170.6,7.6,4.0,0.015,1681843853.93
5976,170.6,7.6,4.0,0.015,1681843854.01
5977,170.6,7.6,3.0,0.015,1681843854.09
5978,170.6,7.6,3.0,0.015,1681843854.17
5979,170.6,7.6,3.0,0.015,1681843854.25
5980,170.6,7.6,3.0,0.015,1681843854.33
5981,,,,,
5982,,,,,
5983,,,,,
5984,170.6,7.6,3.0,0.015,1681843854.40
5985,,,,,
5986,150.0,150.0,1500.0,0.015,1681843854.56
5987,-13.1,-0.1,0.0,0.015,1681843854.64
5988,-7.4,9.0,-525.0,0.015,1681843854.72
5989,170.6,7.6,2.0,0.015,1681843854.80
5990,170.6,7.6,2.0,0.015,1681843854.88
5991,171.8,6.1,0.0,0.015,1681843854.96
5992,173.9,10.9,357.0,0.015,1681843855.04
5993,173.9,9.5,356.0,0.015,1681843855.12
5994,173.9,9.1,356.0,0.015,1681843855.20
5995,171.6,9.5,355.0,0.015,1681843855.28
5996,170.6,9.9,354.0,0.015,1681843855.36
5997,170.2,9.1,353.0,0.015,1681843855.44
5998,169.5,7.9,353.0,0.015,1681843855.52
5999,168.0,8.8,353.0,0.015,1681843855.60
6000,,,,,
6001,,,,,
6002,-12.1,13.4,-527.0,0.015,1681843855.68
6003,164.5,15.3,351.0,0.015,1681843855.76
6004,,,,,
6005,157.1,22.2,354.0,0.015,1681843855.92
6006,162.4,12.6,346.0,0.015,1681843856.00
6007,166.8,0.0,340.0,0.015,1681843856.08
6008,168.7,-10.3,334.0,0.015,1681843856.16
6009,172.9,-21.8,325.0,0.015,1681843856.24
6010,175.7,-32.8,322.0,0.015,1681843856.32
6011,173.1,-49.3,318.0,0.015,1681843856.40
6012,174.0,-52.9,320.0,0.015,1681843856.48
6013,166.2,-46.6,317.0,0.015,1681843856.56
6014,166.9,-42.5,318.0,0.015,1681843856.64
6015,163.5,-28.2,324.0,0.015,1681843856.72
6016,151.5,5.4,337.0,0.015,1681843856.80
6017,147.1,1.0,343.0,0.015,1681843856.88
6018,154.3,-2.4,337.0,0.015,1681843856.96
6019,2.0,25.1,-474.0,0.0,1681843856.99
6020,158.1,-6.2,328.0,0.015,1681843857.07
6021,161.2,-12.8,327.0,0.015,1681843857.15
6022,163.8,-17.5,325.0,0.015,1681843857.23
6023,163.7,-16.5,321.0,0.015,1681843857.31
6024,161.4,-14.0,315.0,0.015,1681843857.39
6025,165.2,-13.0,313.0,0.015,1681843857.47
6026,164.4,-11.3,312.0,0.015,1681843857.55
6027,165.1,-11.8,311.0,0.015,1681843857.63
6028,165.0,-12.1,310.0,0.015,1681843857.71
6029,166.8,-12.5,310.0,0.015,1681843857.79
6030,169.1,-12.6,311.0,0.015,1681843857.87
6031,169.0,-12.1,310.0,0.015,1681843857.95
6032,171.8,-8.4,309.0,0.015,1681843858.03
6033,177.1,-9.0,308.0,0.015,1681843858.11
6034,175.0,-10.5,304.0,0.015,1681843858.19
6035,175.3,-12.1,301.0,0.015,1681843858.27
6036,173.3,-12.4,298.0,0.015,1681843858.35
6037,170.7,-13.2,296.0,0.015,1681843858.43
6038,,,,,
6039,-19.8,-0.1,0.0,0.009,1681843858.49
6040,8.8,7.1,-543.0,0.015,1681843858.57
6041,171.5,-14.0,295.0,0.015,1681843858.65
6042,172.3,-14.1,295.0,0.015,1681843858.73
6043,171.6,-11.5,295.0,0.015,1681843858.81
6044,171.0,-9.9,295.0,0.015,1681843858.89
6045,171.5,-8.8,297.0,0.015,1681843858.97
6046,172.6,-8.1,297.0,0.015,1681843859.05
6047,173.0,-6.8,296.0,0.015,1681843859.13
6048,172.4,-4.3,295.0,0.015,1681843859.21
6049,171.4,-2.0,293.0,0.015,1681843859.29
6050,169.8,1.0,293.0,0.015,1681843859.37
6051,170.3,2.5,293.0,0.015,1681843859.45
6052,171.3,3.0,292.0,0.015,1681843859.53
6053,173.3,1.6,291.0,0.015,1681843859.61
6054,175.2,0.0,293.0,0.015,1681843859.69
6055,173.8,2.9,293.0,0.015,1681843859.77
6056,174.6,2.4,292.0,0.015,1681843859.85
6057,,,,,
6058,-177.8,-1.4,287.0,0.015,1681843859.98
6059,-179.7,-0.2,283.0,0.015,1681843860.06
6060,179.4,1.3,283.0,0.015,1681843860.14
6061,176.2,-3.2,284.0,0.015,1681843860.22
6062,173.8,-2.9,284.0,0.015,1681843860.30
6063,168.4,-0.4,288.0,0.015,1681843860.38
6064,169.9,2.0,288.0,0.015,1681843860.46
6065,171.7,3.9,285.0,0.015,1681843860.54
6066,173.6,4.3,284.0,0.015,1681843860.62
6067,173.5,4.0,283.0,0.015,1681843860.70
6068,175.0,3.1,282.0,0.015,1681843860.78
6069,175.8,4.8,283.0,0.015,1681843860.86
6070,176.3,5.7,282.0,0.015,1681843860.94
6071,176.6,7.7,279.0,0.015,1681843861.02
6072,178.2,11.2,273.0,0.015,1681843861.10
6073,178.2,11.5,272.0,0.015,1681843861.18
6074,178.6,12.4,272.0,0.015,1681843861.26
6075,177.5,13.6,272.0,0.015,1681843861.34
6076,-18.1,-0.1,0.0,0.0,1681843861.41
6077,176.3,15.1,273.0,0.015,1681843861.49
6078,175.9,15.3,273.0,0.015,1681843861.57
6079,177.2,15.0,272.0,0.015,1681843861.65
6080,177.4,15.1,272.0,0.015,1681843861.73
6081,177.2,15.5,272.0,0.015,1681843861.81
6082,177.2,15.5,272.0,0.015,1681843861.89
6083,177.2,15.6,272.0,0.015,1681843861.97
6084,177.0,15.4,271.0,0.015,1681843862.05
6085,177.0,15.5,271.0,0.015,1681843862.13
6086,176.7,15.4,271.0,0.015,1681843862.21
6087,176.9,15.3,271.0,0.015,1681843862.29
6088,177.3,15.1,271.0,0.015,1681843862.37
6089,177.4,15.3,270.0,0.015,1681843862.45
6090,177.5,15.1,270.0,0.015,1681843862.53
6091,177.6,14.8,270.0,0.015,1681843862.61
6092,177.2,15.0,269.0,0.015,1681843862.69
6093,176.7,14.9,269.0,0.015,1681843862.77
6094,175.9,15.1,268.0,0.015,1681843862.85
6095,,,,,
6096,176.7,15.2,265.0,0.015,1681843862.99
6097,177.9,14.3,264.0,0.015,1681843863.07
6098,177.2,15.8,264.0,0.015,1681843863.15
6099,175.9,17.1,263.0,0.015,1681843863.23
6100,176.4,16.5,263.0,0.015,1681843863.31
6101,176.0,15.8,263.0,0.015,1681843863.39
6102,176.0,16.1,264.0,0.015,1681843863.47
6103,175.7,16.0,264.0,0.015,1681843863.55
6104,175.2,15.7,265.0,0.015,1681843863.63
6105,175.1,16.1,265.0,0.015,1681843863.71
6106,175.0,16.4,264.0,0.015,1681843863.79
6107,175.1,16.3,264.0,0.015,1681843863.87
6108,175.5,15.6,264.0,0.015,1681843863.95
6109,175.7,15.7,264.0,0.015,1681843864.03
6110,175.6,16.0,264.0,0.015,1681843864.11
6111,176.0,16.2,264.0,0.015,1681843864.19
