,ax,ay,az,gx,gy,gz,mx,my,mz,elapsed,timestamp
287,-19.0,-9.0,494.0,12.0,46.0,-22.0,0.0,0.0,0.0,0.016,1681843420.86
288,-6.0,-11.0,503.0,80.0,686.0,382.0,0.0,0.0,0.0,0.016,1681843420.94
289,-48.0,-15.0,469.0,182.0,121.0,151.0,0.0,0.0,0.0,0.016,1681843421.02
290,-34.0,-11.0,492.0,-3.0,10.0,-105.0,0.0,0.0,0.0,0.016,1681843421.10
291,-24.0,-9.0,491.0,-6.0,-44.0,-72.0,0.0,0.0,0.0,0.016,1681843421.18
292,-27.0,-11.0,492.0,8.0,26.0,-11.0,0.0,0.0,0.0,0.016,1681843421.26
293,-25.0,-11.0,494.0,-130.0,-162.0,-185.0,0.0,0.0,0.0,0.016,1681843421.34
294,-73.0,16.0,456.0,-109.0,-385.0,-420.0,0.0,0.0,0.0,0.016,1681843421.42
295,,,,,,,,,,,
296,,,,,,,,,,,
297,,,,,,,,,,,
298,-62.0,12.0,486.0,690.0,4209.0,-551.0,0.0,0.0,0.0,0.015,1681843421.61
299,,,,,,,,,,,
300,-103.0,1.0,486.0,-68.0,-208.0,-117.0,0.0,0.0,0.0,0.016,1681843421.77
301,-16.0,-35.0,508.0,-21.0,-897.0,-725.0,0.0,0.0,0.0,0.016,1681843421.85
302,-54.0,-16.0,516.0,-395.0,-175.0,-1235.0,0.0,0.0,0.0,0.016,1681843421.93
303,32.0,-42.0,511.0,-542.0,650.0,-3017.0,0.0,0.0,0.0,0.016,1681843422.01
304,12.0,36.0,483.0,59.0,515.0,-3380.0,0.0,0.0,0.0,0.016,1681843422.09
305,8.0,-89.0,519.0,71.0,-532.0,-1720.0,0.0,0.0,0.0,0.016,1681843422.17
306,-17.0,-83.0,494.0,102.0,277.0,-2379.0,0.0,0.0,0.0,0.016,1681843422.25
307,-10.0,-38.0,471.0,300.0,209.0,-3480.0,0.0,0.0,0.0,0.016,1681843422.33
308,38.0,-39.0,498.0,286.0,9.0,-3037.0,0.0,0.0,0.0,0.016,1681843422.41
309,32.0,-40.0,487.0,-217.0,311.0,-2623.0,0.0,0.0,0.0,0.016,1681843422.49
310,37.0,-73.0,484.0,-859.0,425.0,-2774.0,0.0,0.0,0.0,0.016,1681843422.57
311,23.0,-69.0,490.0,-565.0,116.0,-2277.0,0.0,0.0,0.0,0.016,1681843422.65
312,22.0,-49.0,489.0,564.0,813.0,-428.0,0.0,0.0,0.0,0.016,1681843422.73
313,7.0,-64.0,489.0,142.0,394.0,-154.0,0.0,0.0,0.0,0.016,1681843422.81
314,,,,,,,,,,,
315,14.0,-49.0,491.0,-71.0,139.0,761.0,0.0,0.0,0.0,0.016,1681843422.97
316,-2.0,-105.0,485.0,22.0,-598.0,1658.0,0.0,0.0,0.0,0.016,1681843423.05
317,13.0,-83.0,505.0,280.0,-773.0,2884.0,0.0,0.0,0.0,0.016,1681843423.13
318,-10.0,-6.0,499.0,928.0,-871.0,2863.0,0.0,0.0,0.0,0.016,1681843423.21
319,55.0,61.0,461.0,104.0,-224.0,2954.0,0.0,0.0,0.0,0.016,1681843423.29
320,35.0,-3.0,491.0,126.0,68.0,2576.0,0.0,0.0,0.0,0.016,1681843423.37
321,31.0,-5.0,493.0,284.0,-158.0,3549.0,0.0,0.0,0.0,0.016,1681843423.45
322,5.0,-97.0,559.0,-926.0,1116.0,3449.0,0.0,0.0,0.0,0.016,1681843423.53
323,-43.0,-14.0,443.0,-469.0,-385.0,882.0,0.0,0.0,0.0,0.016,1681843423.61
324,-38.0,-43.0,467.0,-299.0,-452.0,1216.0,0.0,0.0,0.0,0.016,1681843423.69
325,-38.0,-85.0,486.0,-20.0,-49.0,-306.0,0.0,0.0,0.0,0.016,1681843423.77
326,-2.0,-102.0,495.0,-52.0,128.0,-156.0,0.0,0.0,0.0,0.016,1681843423.85
327,-6.0,-56.0,496.0,184.0,-86.0,-400.0,0.0,0.0,0.0,0.016,1681843423.93
328,6.0,-91.0,521.0,-44.0,-80.0,-290.0,0.0,0.0,0.0,0.016,1681843424.01
329,-9.0,-71.0,495.0,913.0,-570.0,-391.0,0.0,0.0,0.0,0.016,1681843424.09
330,0.0,6.0,488.0,1497.0,-296.0,-627.0,0.0,0.0,0.0,0.016,1681843424.17
331,8.0,73.0,479.0,1829.0,141.0,-620.0,0.0,0.0,0.0,0.016,1681843424.25
332,39.0,144.0,491.0,1681.0,-205.0,-527.0,0.0,0.0,0.0,0.016,1681843424.33
333,88.0,219.0,444.0,1446.0,-818.0,218.0,0.0,0.0,0.0,0.016,1681843424.41
334,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843424.48
335,142.0,305.0,352.0,1745.0,693.0,157.0,0.0,0.0,0.0,0.016,1681843424.56
336,72.0,392.0,329.0,1810.0,-88.0,-405.0,0.0,0.0,0.0,0.016,1681843424.64
337,95.0,424.0,322.0,1381.0,1171.0,266.0,0.0,0.0,0.0,0.016,1681843424.72
338,69.0,459.0,283.0,1277.0,659.0,-546.0,0.0,0.0,0.0,0.016,1681843424.80
339,38.0,481.0,166.0,-109.0,-295.0,-484.0,0.0,0.0,0.0,0.016,1681843424.88
340,26.0,473.0,193.0,-181.0,404.0,56.0,0.0,0.0,0.0,0.016,1681843424.96
341,16.0,476.0,188.0,-653.0,-156.0,-57.0,0.0,0.0,0.0,0.016,1681843425.04
342,9.0,451.0,252.0,-1419.0,309.0,88.0,0.0,0.0,0.0,0.016,1681843425.12
343,-19.0,400.0,326.0,-3939.0,1689.0,27.0,0.0,0.0,0.0,0.016,1681843425.20
344,-52.0,243.0,445.0,-5910.0,3215.0,-1472.0,0.0,0.0,0.0,0.016,1681843425.28
345,-205.0,-49.0,397.0,-3382.0,2162.0,-955.0,0.0,0.0,0.0,0.016,1681843425.36
346,-237.0,-83.0,395.0,-35.0,-684.0,-284.0,0.0,0.0,0.0,0.016,1681843425.44
347,-212.0,-133.0,430.0,-459.0,-840.0,114.0,0.0,0.0,0.0,0.016,1681843425.52
348,-128.0,-151.0,497.0,-1112.0,-363.0,-114.0,0.0,0.0,0.0,0.016,1681843425.60
349,-125.0,-148.0,425.0,-1470.0,-120.0,176.0,0.0,0.0,0.0,0.016,1681843425.68
350,-145.0,-262.0,404.0,-1758.0,-101.0,-300.0,0.0,0.0,0.0,0.016,1681843425.76
351,-159.0,-324.0,316.0,-2099.0,-98.0,-175.0,0.0,0.0,0.0,0.015,1681843425.84
352,-138.0,-385.0,253.0,-1626.0,13.0,-543.0,0.0,0.0,0.0,0.016,1681843425.92
353,,,,,,,,,,,
354,,,,,,,,,,,
355,-59.0,-456.0,177.0,-147.0,-5.0,-10.0,0.0,0.0,0.0,0.015,1681843426.09
356,-91.0,-448.0,193.0,169.0,-63.0,99.0,0.0,0.0,0.0,0.016,1681843426.17
357,-85.0,-434.0,193.0,86.0,-25.0,-113.0,0.0,0.0,0.0,0.015,1681843426.25
358,-75.0,-398.0,206.0,561.0,-443.0,-372.0,0.0,0.0,0.0,0.016,1681843426.33
359,-41.0,-417.0,225.0,698.0,-174.0,-72.0,0.0,0.0,0.0,0.016,1681843426.41
360,-41.0,-407.0,262.0,1250.0,-429.0,-91.0,0.0,0.0,0.0,0.016,1681843426.49
361,-47.0,-372.0,294.0,1475.0,-142.0,-123.0,0.0,0.0,0.0,0.016,1681843426.57
362,-28.0,-320.0,357.0,1152.0,266.0,-178.0,0.0,0.0,0.0,0.015,1681843426.65
363,-25.0,-268.0,425.0,417.0,1.0,62.0,0.0,0.0,0.0,0.016,1681843426.73
364,5.0,-264.0,426.0,924.0,-298.0,-315.0,0.0,0.0,0.0,0.015,1681843426.81
365,11.0,-253.0,436.0,476.0,-58.0,-163.0,0.0,0.0,0.0,0.015,1681843426.89
366,-19.0,-104.0,430.0,3092.0,-240.0,-1330.0,0.0,0.0,0.0,0.015,1681843426.97
367,28.0,-12.0,453.0,1993.0,1128.0,-1548.0,0.0,0.0,0.0,0.015,1681843427.05
368,28.0,22.0,501.0,1245.0,-452.0,-780.0,0.0,0.0,0.0,0.015,1681843427.13
369,14.0,32.0,513.0,291.0,-142.0,-243.0,0.0,0.0,0.0,0.016,1681843427.21
370,23.0,38.0,505.0,47.0,-125.0,-1.0,0.0,0.0,0.0,0.015,1681843427.29
371,33.0,39.0,503.0,-68.0,-62.0,123.0,0.0,0.0,0.0,0.015,1681843427.37
372,,,,,,,,,,,
373,,,,,,,,,,,
374,51.0,43.0,500.0,-685.0,-211.0,802.0,0.0,0.0,0.0,0.015,1681843427.55
375,62.0,21.0,502.0,-752.0,328.0,734.0,0.0,0.0,0.0,0.015,1681843427.63
376,55.0,-22.0,498.0,-60.0,-255.0,536.0,0.0,0.0,0.0,0.015,1681843427.71
377,62.0,13.0,497.0,-398.0,59.0,1500.0,0.0,0.0,0.0,0.015,1681843427.79
378,75.0,-28.0,479.0,667.0,-478.0,2067.0,0.0,0.0,0.0,0.015,1681843427.87
379,32.0,-20.0,474.0,44.0,801.0,2203.0,0.0,0.0,0.0,0.015,1681843427.95
380,57.0,-66.0,527.0,-45.0,464.0,1336.0,0.0,0.0,0.0,0.015,1681843428.03
381,-1.0,-25.0,470.0,-440.0,918.0,1597.0,0.0,0.0,0.0,0.015,1681843428.11
382,-8.0,-1.0,477.0,-72.0,-35.0,1759.0,0.0,0.0,0.0,0.016,1681843428.19
383,-80.0,-72.0,532.0,96.0,532.0,1412.0,0.0,0.0,0.0,0.015,1681843428.27
384,-96.0,-1.0,515.0,-295.0,182.0,1742.0,0.0,0.0,0.0,0.015,1681843428.35
385,-52.0,-20.0,496.0,-776.0,-115.0,1986.0,0.0,0.0,0.0,0.015,1681843428.43
386,-138.0,-56.0,506.0,264.0,400.0,2324.0,0.0,0.0,0.0,0.015,1681843428.51
387,-110.0,-92.0,494.0,-735.0,135.0,2459.0,0.0,0.0,0.0,0.015,1681843428.59
388,-113.0,3.0,419.0,-631.0,-2215.0,2350.0,0.0,0.0,0.0,0.016,1681843428.67
389,-91.0,-110.0,512.0,-1313.0,-1658.0,-110.0,0.0,0.0,0.0,0.015,1681843428.75
390,3.0,-72.0,439.0,-347.0,-1480.0,662.0,0.0,0.0,0.0,0.015,1681843428.83
391,,,,,,,,,,,
392,,,,,,,,,,,
393,,,,,,,,,,,
394,,,,,,,,,,,
395,,,,,,,,,,,
396,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.016,1681843429.10
397,,,,,,,,,,,
398,301.0,-240.0,302.0,161.0,339.0,361.0,0.0,0.0,0.0,0.015,1681843429.26
399,242.0,-166.0,417.0,759.0,419.0,-136.0,0.0,0.0,0.0,0.015,1681843429.34
400,239.0,13.0,371.0,4153.0,3925.0,780.0,0.0,0.0,0.0,0.016,1681843429.42
401,153.0,-76.0,412.0,-335.0,579.0,210.0,0.0,0.0,0.0,0.015,1681843429.50
402,120.0,-60.0,462.0,973.0,-497.0,679.0,0.0,0.0,0.0,0.015,1681843429.58
403,95.0,-9.0,546.0,-10.0,240.0,839.0,0.0,0.0,0.0,0.015,1681843429.66
404,107.0,53.0,496.0,-2144.0,-1062.0,487.0,0.0,0.0,0.0,0.015,1681843429.74
405,104.0,26.0,513.0,652.0,373.0,316.0,0.0,0.0,0.0,0.015,1681843429.82
406,101.0,-35.0,464.0,-663.0,132.0,249.0,0.0,0.0,0.0,0.015,1681843429.90
407,86.0,-24.0,493.0,-30.0,32.0,37.0,0.0,0.0,0.0,0.015,1681843429.98
408,100.0,-11.0,432.0,-479.0,503.0,352.0,0.0,0.0,0.0,0.015,1681843430.06
409,67.0,-40.0,498.0,8.0,153.0,65.0,0.0,0.0,0.0,0.015,1681843430.14
410,,,,,,,,,,,
411,,,,,,,,,,,
412,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843430.27
413,,,,,,,,,,,
414,68.0,-35.0,486.0,185.0,22.0,-33.0,0.0,0.0,0.0,0.014,1681843430.43
415,75.0,-64.0,468.0,160.0,202.0,22.0,0.0,0.0,0.0,0.015,1681843430.51
416,67.0,-34.0,475.0,42.0,152.0,-115.0,0.0,0.0,0.0,0.015,1681843430.59
417,42.0,-37.0,504.0,18.0,85.0,-77.0,0.0,0.0,0.0,0.015,1681843430.67
418,39.0,-29.0,513.0,120.0,197.0,-39.0,0.0,0.0,0.0,0.015,1681843430.75
419,27.0,-27.0,533.0,276.0,377.0,34.0,0.0,0.0,0.0,0.015,1681843430.83
420,19.0,12.0,589.0,287.0,-38.0,-135.0,0.0,0.0,0.0,0.015,1681843430.91
421,64.0,16.0,533.0,237.0,149.0,-519.0,0.0,0.0,0.0,0.015,1681843430.99
422,11.0,-16.0,515.0,353.0,1352.0,-110.0,0.0,0.0,0.0,0.015,1681843431.07
423,4.0,7.0,529.0,687.0,-83.0,52.0,0.0,0.0,0.0,0.015,1681843431.15
424,37.0,5.0,514.0,-24.0,1305.0,-154.0,0.0,0.0,0.0,0.015,1681843431.23
425,-145.0,74.0,636.0,-2732.0,-392.0,1977.0,0.0,0.0,0.0,0.015,1681843431.31
426,-200.0,-181.0,359.0,-1089.0,179.0,1250.0,0.0,0.0,0.0,0.015,1681843431.39
427,-63.0,5.0,285.0,7003.0,-1268.0,-1269.0,0.0,0.0,0.0,0.015,1681843431.47
428,-175.0,-329.0,86.0,-237.0,-257.0,-26.0,0.0,0.0,0.0,0.015,1681843431.55
429,,,,,,,,,,,
430,,,,,,,,,,,
431,-110.0,-104.0,465.0,911.0,83.0,209.0,0.0,0.0,0.0,0.015,1681843431.69
432,,,,,,,,,,,
433,-174.0,6.0,429.0,1460.0,647.0,401.0,0.0,0.0,0.0,0.015,1681843431.85
434,-223.0,50.0,402.0,-252.0,283.0,259.0,0.0,0.0,0.0,0.015,1681843431.93
435,-135.0,-23.0,469.0,298.0,-532.0,-392.0,0.0,0.0,0.0,0.015,1681843432.01
436,-146.0,32.0,485.0,-13.0,230.0,73.0,0.0,0.0,0.0,0.015,1681843432.09
437,-214.0,23.0,449.0,189.0,-385.0,-147.0,0.0,0.0,0.0,0.015,1681843432.17
438,-217.0,58.0,456.0,245.0,-63.0,109.0,0.0,0.0,0.0,0.015,1681843432.25
439,-131.0,116.0,485.0,324.0,108.0,-239.0,0.0,0.0,0.0,0.015,1681843432.33
440,-274.0,-27.0,377.0,-325.0,164.0,464.0,0.0,0.0,0.0,0.015,1681843432.41
441,-246.0,39.0,495.0,-811.0,-917.0,-192.0,0.0,0.0,0.0,0.015,1681843432.49
442,-195.0,100.0,506.0,19.0,512.0,-463.0,0.0,0.0,0.0,0.016,1681843432.57
443,-361.0,52.0,608.0,-3741.0,6774.0,-5042.0,0.0,0.0,0.0,0.015,1681843432.65
444,-39.0,308.0,139.0,-1524.0,3932.0,-12774.0,0.0,0.0,0.0,0.015,1681843432.73
445,75.0,-15.0,-120.0,-5168.0,634.0,-17.0,0.0,0.0,0.0,0.016,1681843432.81
446,211.0,-278.0,247.0,1119.0,31824.0,175.0,0.0,0.0,0.0,0.015,1681843432.89
447,-87.0,335.0,69.0,-18041.0,11288.0,-12253.0,0.0,0.0,0.0,0.015,1681843432.97
448,,,,,,,,,,,
449,576.0,-141.0,-306.0,1187.0,-4282.0,-1809.0,0.0,0.0,0.0,0.015,1681843433.13
450,149.0,-64.0,-700.0,6938.0,-1155.0,1486.0,0.0,0.0,0.0,0.015,1681843433.21
451,236.0,-281.0,-695.0,-2117.0,-1329.0,636.0,0.0,0.0,0.0,0.015,1681843433.29
452,102.0,-286.0,-598.0,1993.0,-683.0,-668.0,0.0,0.0,0.0,0.015,1681843433.37
453,32.0,-312.0,-555.0,472.0,-411.0,-295.0,0.0,0.0,0.0,0.015,1681843433.45
454,238.0,-279.0,-367.0,772.0,-874.0,-87.0,0.0,0.0,0.0,0.016,1681843433.53
455,127.0,-223.0,-318.0,2063.0,-1001.0,1228.0,0.0,0.0,0.0,0.015,1681843433.61
456,-117.0,-346.0,-255.0,-46.0,-475.0,-463.0,0.0,0.0,0.0,0.015,1681843433.69
457,-38.0,-355.0,-213.0,-41.0,-246.0,-864.0,0.0,0.0,0.0,0.016,1681843433.77
458,12.0,-340.0,-344.0,194.0,-490.0,-289.0,0.0,0.0,0.0,0.016,1681843433.85
459,61.0,-339.0,-335.0,-545.0,-395.0,-17.0,0.0,0.0,0.0,0.015,1681843433.93
460,-9.0,-317.0,-278.0,188.0,-666.0,634.0,0.0,0.0,0.0,0.015,1681843434.01
461,-9.0,-344.0,-328.0,-486.0,-304.0,-232.0,0.0,0.0,0.0,0.015,1681843434.09
462,-22.0,-316.0,-385.0,-956.0,-978.0,95.0,0.0,0.0,0.0,0.015,1681843434.17
463,3.0,-291.0,-411.0,-541.0,-938.0,-494.0,0.0,0.0,0.0,0.015,1681843434.25
464,-46.0,-244.0,-469.0,-2060.0,-180.0,6.0,0.0,0.0,0.0,0.015,1681843434.33
465,-66.0,-197.0,-463.0,632.0,-894.0,315.0,0.0,0.0,0.0,0.015,1681843434.41
466,-121.0,-194.0,-480.0,-804.0,-211.0,410.0,0.0,0.0,0.0,0.015,1681843434.49
467,-113.0,-196.0,-544.0,-459.0,2763.0,2282.0,0.0,0.0,0.0,0.015,1681843434.57
468,-101.0,-126.0,-617.0,-521.0,4715.0,-1177.0,0.0,0.0,0.0,0.015,1681843434.64
469,119.0,-98.0,-542.0,-750.0,-706.0,6.0,0.0,0.0,0.0,0.015,1681843434.72
470,90.0,-72.0,-550.0,-726.0,-426.0,8.0,0.0,0.0,0.0,0.015,1681843434.80
471,68.0,-16.0,-488.0,-1113.0,-422.0,-137.0,0.0,0.0,0.0,0.016,1681843434.88
472,54.0,16.0,-539.0,-682.0,97.0,-253.0,0.0,0.0,0.0,0.016,1681843434.96
473,36.0,69.0,-542.0,-780.0,-155.0,110.0,0.0,0.0,0.0,0.016,1681843435.04
474,37.0,110.0,-547.0,-504.0,-116.0,339.0,0.0,0.0,0.0,0.016,1681843435.12
475,11.0,72.0,-577.0,-546.0,-151.0,231.0,0.0,0.0,0.0,0.016,1681843435.20
476,-23.0,103.0,-528.0,-415.0,-187.0,-423.0,0.0,0.0,0.0,0.016,1681843435.28
477,34.0,168.0,-531.0,-351.0,-210.0,60.0,0.0,0.0,0.0,0.016,1681843435.36
478,30.0,218.0,-542.0,-651.0,-469.0,-85.0,0.0,0.0,0.0,0.016,1681843435.44
479,-5.0,196.0,-561.0,-645.0,-374.0,151.0,0.0,0.0,0.0,0.016,1681843435.52
480,-23.0,195.0,-542.0,-466.0,-244.0,-42.0,0.0,0.0,0.0,0.016,1681843435.60
481,-59.0,201.0,-541.0,-133.0,-282.0,-40.0,0.0,0.0,0.0,0.016,1681843435.68
482,-58.0,262.0,-485.0,-61.0,-346.0,50.0,0.0,0.0,0.0,0.016,1681843435.76
483,-126.0,243.0,-492.0,-190.0,-330.0,-162.0,0.0,0.0,0.0,0.016,1681843435.84
484,-145.0,211.0,-538.0,-442.0,-1161.0,284.0,0.0,0.0,0.0,0.016,1681843435.92
485,-100.0,242.0,-564.0,102.0,-246.0,126.0,0.0,0.0,0.0,0.016,1681843436.00
486,-145.0,254.0,-488.0,540.0,214.0,95.0,0.0,0.0,0.0,0.016,1681843436.08
487,,,,,,,,,,,
488,,,,,,,,,,,
489,-124.0,180.0,-557.0,407.0,113.0,-43.0,0.0,0.0,0.0,0.016,1681843436.25
490,-48.0,176.0,-508.0,937.0,341.0,67.0,0.0,0.0,0.0,0.016,1681843436.33
491,-100.0,124.0,-525.0,858.0,336.0,-167.0,0.0,0.0,0.0,0.016,1681843436.41
492,-77.0,85.0,-556.0,653.0,376.0,-225.0,0.0,0.0,0.0,0.016,1681843436.49
493,-46.0,70.0,-521.0,637.0,393.0,-77.0,0.0,0.0,0.0,0.016,1681843436.57
494,-55.0,30.0,-547.0,700.0,433.0,53.0,0.0,0.0,0.0,0.016,1681843436.65
495,23.0,-54.0,-542.0,977.0,-100.0,-109.0,0.0,0.0,0.0,0.016,1681843436.73
496,-117.0,-65.0,-558.0,452.0,562.0,201.0,0.0,0.0,0.0,0.016,1681843436.81
497,-12.0,-74.0,-556.0,684.0,451.0,663.0,0.0,0.0,0.0,0.016,1681843436.89
498,21.0,-147.0,-519.0,2073.0,2914.0,397.0,0.0,0.0,0.0,0.016,1681843436.97
499,-44.0,-428.0,-154.0,444.0,3091.0,-2480.0,0.0,0.0,0.0,0.016,1681843437.05
500,266.0,-86.0,-394.0,1126.0,2579.0,-2005.0,0.0,0.0,0.0,0.016,1681843437.13
501,428.0,-183.0,-329.0,-1173.0,824.0,641.0,0.0,0.0,0.0,0.016,1681843437.21
502,320.0,-200.0,-363.0,53.0,1715.0,1879.0,0.0,0.0,0.0,0.016,1681843437.29
503,358.0,-169.0,10.0,888.0,11898.0,-1232.0,0.0,0.0,0.0,0.016,1681843437.37
504,452.0,-246.0,106.0,924.0,874.0,231.0,0.0,0.0,0.0,0.016,1681843437.45
505,481.0,-268.0,98.0,1200.0,2614.0,1203.0,0.0,0.0,0.0,0.016,1681843437.53
506,,,,,,,,,,,
507,,,,,,,,,,,
508,449.0,-220.0,328.0,857.0,4280.0,338.0,0.0,0.0,0.0,0.016,1681843437.71
509,152.0,-202.0,432.0,2710.0,5005.0,-477.0,0.0,0.0,0.0,0.016,1681843437.79
510,-19.0,-112.0,480.0,374.0,1402.0,1245.0,0.0,0.0,0.0,0.016,1681843437.87
511,-231.0,-56.0,346.0,930.0,688.0,-139.0,0.0,0.0,0.0,0.016,1681843437.95
512,-64.0,-75.0,465.0,549.0,59.0,54.0,0.0,0.0,0.0,0.016,1681843438.03
513,-177.0,-32.0,492.0,265.0,226.0,164.0,0.0,0.0,0.0,0.016,1681843438.11
514,-59.0,-38.0,494.0,258.0,220.0,165.0,0.0,0.0,0.0,0.016,1681843438.19
515,-61.0,-10.0,459.0,262.0,219.0,164.0,0.0,0.0,0.0,0.016,1681843438.27
516,-20.0,-14.0,482.0,262.0,219.0,162.0,0.0,0.0,0.0,0.016,1681843438.35
517,-19.0,-28.0,510.0,260.0,214.0,157.0,0.0,0.0,0.0,0.016,1681843438.43
518,-42.0,-12.0,514.0,-191.0,-676.0,853.0,0.0,0.0,0.0,0.016,1681843438.51
519,8.0,16.0,488.0,168.0,-472.0,763.0,0.0,0.0,0.0,0.016,1681843438.59
520,0.0,29.0,469.0,-405.0,-1167.0,947.0,0.0,0.0,0.0,0.016,1681843438.67
521,65.0,4.0,508.0,-125.0,-387.0,855.0,0.0,0.0,0.0,0.016,1681843438.75
522,11.0,12.0,514.0,65.0,-234.0,800.0,0.0,0.0,0.0,0.016,1681843438.83
523,74.0,-15.0,473.0,-124.0,-706.0,623.0,0.0,0.0,0.0,0.016,1681843438.91
524,123.0,-23.0,460.0,-190.0,-1737.0,693.0,0.0,0.0,0.0,0.016,1681843438.99
525,,,,,,,,,,,
526,,,,,,,,,,,
527,,,,,,,,,,,
528,,,,,,,,,,,
529,,,,,,,,,,,
530,,,,,,,,,,,
531,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.016,1681843439.33
532,,,,,,,,,,,
533,259.0,-57.0,372.0,101.0,-343.0,331.0,0.0,0.0,0.0,0.016,1681843439.49
534,247.0,-77.0,455.0,108.0,512.0,168.0,0.0,0.0,0.0,0.016,1681843439.57
535,238.0,-66.0,420.0,94.0,979.0,582.0,0.0,0.0,0.0,0.016,1681843439.65
536,214.0,-77.0,448.0,-80.0,437.0,462.0,0.0,0.0,0.0,0.016,1681843439.73
537,126.0,-80.0,471.0,-106.0,356.0,186.0,0.0,0.0,0.0,0.016,1681843439.81
538,159.0,-96.0,491.0,-44.0,819.0,69.0,0.0,0.0,0.0,0.016,1681843439.89
539,130.0,-95.0,435.0,-301.0,406.0,-101.0,0.0,0.0,0.0,0.016,1681843439.97
540,93.0,-84.0,445.0,-272.0,-111.0,-175.0,0.0,0.0,0.0,0.016,1681843440.05
541,101.0,-78.0,450.0,-76.0,-92.0,-202.0,0.0,0.0,0.0,0.016,1681843440.13
542,52.0,-73.0,450.0,-51.0,119.0,-161.0,0.0,0.0,0.0,0.016,1681843440.21
543,22.0,-80.0,513.0,106.0,1075.0,-373.0,0.0,0.0,0.0,0.016,1681843440.29
544,,,,,,,,,,,
545,,,,,,,,,,,
546,,,,,,,,,,,
547,,,,,,,,,,,
548,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843440.56
549,-58.0,-91.0,469.0,-99.0,241.0,-886.0,0.0,0.0,0.0,0.016,1681843440.64
550,-41.0,-98.0,460.0,-17.0,368.0,-612.0,0.0,0.0,0.0,0.016,1681843440.72
551,-34.0,-123.0,477.0,134.0,497.0,-425.0,0.0,0.0,0.0,0.016,1681843440.80
552,-28.0,-127.0,468.0,33.0,359.0,-581.0,0.0,0.0,0.0,0.016,1681843440.88
553,-51.0,-118.0,465.0,32.0,133.0,-468.0,0.0,0.0,0.0,0.016,1681843440.96
554,-68.0,-121.0,487.0,12.0,256.0,-578.0,0.0,0.0,0.0,0.016,1681843441.04
555,-86.0,-116.0,439.0,85.0,240.0,-533.0,0.0,0.0,0.0,0.016,1681843441.12
556,-67.0,-126.0,471.0,39.0,221.0,-503.0,0.0,0.0,0.0,0.016,1681843441.20
557,-105.0,-120.0,470.0,43.0,167.0,-654.0,0.0,0.0,0.0,0.016,1681843441.28
558,-91.0,-117.0,450.0,38.0,204.0,-481.0,0.0,0.0,0.0,0.016,1681843441.36
559,-91.0,-118.0,465.0,76.0,224.0,-521.0,0.0,0.0,0.0,0.016,1681843441.44
560,-75.0,-127.0,484.0,112.0,144.0,-534.0,0.0,0.0,0.0,0.016,1681843441.52
561,-65.0,-128.0,462.0,67.0,255.0,-519.0,0.0,0.0,0.0,0.016,1681843441.60
562,-78.0,-128.0,470.0,60.0,218.0,-524.0,0.0,0.0,0.0,0.016,1681843441.68
563,-76.0,-129.0,473.0,54.0,172.0,-588.0,0.0,0.0,0.0,0.016,1681843441.76
564,-51.0,-125.0,446.0,101.0,-37.0,-756.0,0.0,0.0,0.0,0.016,1681843441.84
565,-25.0,-135.0,473.0,148.0,60.0,-580.0,0.0,0.0,0.0,0.016,1681843441.92
566,-42.0,-134.0,476.0,102.0,50.0,-538.0,0.0,0.0,0.0,0.016,1681843442.00
567,-50.0,-140.0,475.0,-36.0,91.0,-532.0,0.0,0.0,0.0,0.016,1681843442.08
568,-55.0,-140.0,457.0,24.0,132.0,-438.0,0.0,0.0,0.0,0.016,1681843442.16
569,-67.0,-142.0,455.0,60.0,146.0,-483.0,0.0,0.0,0.0,0.016,1681843442.24
570,-65.0,-131.0,465.0,179.0,81.0,-437.0,0.0,0.0,0.0,0.016,1681843442.32
571,-11.0,-121.0,447.0,259.0,17.0,-369.0,0.0,0.0,0.0,0.016,1681843442.40
572,-36.0,-96.0,473.0,251.0,68.0,-403.0,0.0,0.0,0.0,0.016,1681843442.48
573,-10.0,-93.0,462.0,241.0,-68.0,-349.0,0.0,0.0,0.0,0.016,1681843442.56
574,-1.0,-80.0,477.0,315.0,-92.0,-279.0,0.0,0.0,0.0,0.016,1681843442.64
575,-23.0,-72.0,519.0,170.0,-94.0,-250.0,0.0,0.0,0.0,0.016,1681843442.72
576,22.0,-71.0,456.0,93.0,8.0,-212.0,0.0,0.0,0.0,0.016,1681843442.80
577,-10.0,-62.0,453.0,197.0,-327.0,-180.0,0.0,0.0,0.0,0.016,1681843442.88
578,15.0,-52.0,512.0,316.0,-133.0,-23.0,0.0,0.0,0.0,0.016,1681843442.96
579,0.0,-35.0,525.0,264.0,-200.0,-34.0,0.0,0.0,0.0,0.016,1681843443.04
